case_id,name,description,ruling
SCAP-22-0000561_Hawaii_2024/02/07,Sabrina S. McKenna,Concurred with majority opinion.,concur
SCAP-22-0000561_Hawaii_2024/02/07,Faʻauuga L. Toʻotoʻo,Concurred with majority opinion.,concur
SCAP-22-0000561_Hawaii_2024/02/07,Trish K. Morikawa,Concurred with majority opinion.,concur
SCWC-20-0000175_Hawaii_2023/04/06,"WILSON, J.","Dissented, argued that the anonymous jury violated defendants' constitutional rights to presumption of innocence, an impartial jury, effective assistance of counsel, and an impartial tribunal, constituting structural error that necessitates a new trial.",dissent
SCWC-16-0000460_Hawaii_2023/03/15,"MCKENNA, J.","Concurred, argued that Miranda warnings are required when probable cause to arrest has developed, and that Hewitt was in custody under the totality of circumstances even before probable cause developed, thus overruling *Sagapolutele-Silva*.",concur
SCWC-16-0000460_Hawaii_2023/03/15,"WILSON, J.",Concurred with majority opinion.,concur
SCWC-16-0000460_Hawaii_2023/03/15,"EDDINS, J.",Concurred with majority opinion.,concur
SCWC-16-0000460_Hawaii_2023/03/15,"NAKAYAMA, J.","Dissented, argued that the majority's decision to overrule *Sagapolutele-Silva* and reinstate *Ketchum*'s bright-line rule for Miranda custody was incorrect.",dissent
SCWC-16-0000460_Hawaii_2023/03/15,"RECKTENWALD, C.J.",Dissented with majority opinion.,dissent
SCRQ-22-0000118_Hawaii_2023/03/15,"RECKTENWALD, C.J.","Concurred, arguing that the burden of proof remains with the challenging party, but the Ka Pa'akai framework applies to administrative rulemaking, requiring agencies to conduct a contemporaneous analysis of Native Hawaiian rights.",concur
SCRQ-22-0000118_Hawaii_2023/03/15,"WILSON, J.",Concurred with the majority opinion.,concur
SCRQ-22-0000118_Hawaii_2023/03/15,"MCKENNA, J.","Concurred in part and dissented in part, agreeing with most of the majority opinion but disagreeing with the requirement for agencies to engage in a contemporaneous Ka Pa'akai analysis during rulemaking.",other
SCWC-20-0000650_Hawaii_2023/01/17,"WILSON, J.","Concurred, arguing that the State's unreasonable delay in sentencing deprived the defendant of due process and a fundamentally fair sentencing proceeding, and that the delay also deprived the defendant of the opportunity for allocution.",concur
SCWC-20-0000650_Hawaii_2023/01/17,"RECKTENWALD, C.J.",Concurred with majority opinion.,concur
SCWC-20-0000650_Hawaii_2023/01/17,"NAKAYAMA, J.",Concurred with majority opinion.,concur
SCWC-20-0000650_Hawaii_2023/01/17,"MCKENNA, J.",Concurred with majority opinion.,concur
SCWC-20-0000650_Hawaii_2023/01/17,"EDDINS, J.",Concurred with majority opinion.,concur
SCAP-21-0000576_Hawaii_2022/09/08,"EDDINS, J.","Concurred, argued that HRS § 801-1 plainly requires a grand jury indictment for felony prosecutions and was not implicitly repealed.",concur
SCAP-21-0000576_Hawaii_2022/09/08,"MCKENNA, J.","Concurred with the majority's outcome, but also agreed with Justice Nakayama's constitutional argument that the State's prosecution was unconstitutional.",concur
SCAP-21-0000576_Hawaii_2022/09/08,"WILSON, J.",Concurred with majority opinion.,concur
SCAP-21-0000576_Hawaii_2022/09/08,"NAKAYAMA, J.","Concurred in the result of dismissing charges due to unconstitutional prosecution, but dissented from the majority's statutory interpretation, believing the 1982 amendment invalidated HRS § 801-1.",concur
SCAP-21-0000576_Hawaii_2022/09/08,"RECKTENWALD, C.J.","Dissented, argued that the 1982 constitutional amendment superseded HRS § 801-1, allowing felony charges via preliminary hearing.",dissent
SCWC-19-0000491_Hawaii_2022/06/03,"RECKTENWALD, C.J.","Concurred, argued that the ""totality of the circumstances"" test, not probable cause alone, determines custody for Miranda purposes, and Sagapolutele-Silva was not in custody until after the SFST.",concur
SCWC-19-0000491_Hawaii_2022/06/03,"NAKAYAMA, J.",Concurred with majority opinion.,concur
SCWC-19-0000491_Hawaii_2022/06/03,CIRCUIT JUDGE WONG,Concurred with majority opinion.,concur
SCWC-19-0000491_Hawaii_2022/06/03,"MCKENNA, J.","Dissented, argued that the majority's decision overrules well-established precedent, reducing constitutional rights by eliminating the bright-line rule that probable cause triggers Miranda warnings.",dissent
SCWC-19-0000491_Hawaii_2022/06/03,"WILSON, J.","Dissented, argued that the majority ""eviscerates the constitutional protection"" against self-incrimination by rejecting the settled presumption that probable cause to arrest means a person is not free to leave police custody.",dissent
SCPW-22-0000078_Hawaii_2022/05/09,"EDDINS, J.","Concurred, argued that the Reapportionment Commission has discretion to consider, but not necessarily effectuate, the 'district within district' guidelines, and did not abuse its discretion in adopting the Plan.",concur
SCPW-22-0000078_Hawaii_2022/05/09,"RECKTENWALD, C.J.",Concurred with majority opinion.,concur
SCPW-22-0000078_Hawaii_2022/05/09,"NAKAYAMA, J.",Concurred with majority opinion.,concur
SCPW-22-0000078_Hawaii_2022/05/09,"MCKENNA, J.","Dissented, argued that the Commission was required to effectuate the 'district within district' provision where practicable, and failed to enforce the constitution's plain language by treating mandatory criteria as discretionary.",dissent
SCPW-22-0000078_Hawaii_2022/05/09,"WILSON, J.","Dissented, joined Justice McKenna's opinion arguing that the Commission was required to effectuate the 'district within district' provision where practicable.",dissent
SCAP-19-0000372_Hawaii_2021/11/04,"NAKAYAMA, J.","Concurred, argued that the three readings requirement mandates that a bill retain some resemblance to earlier versions, and Act 84's non-germane amendment violated this by not restarting the readings.",concur
SCAP-19-0000372_Hawaii_2021/11/04,"MCKENNA, J.",Concurred with majority opinion.,concur
SCAP-19-0000372_Hawaii_2021/11/04,"WILSON, J.",Concurred with majority opinion.,concur
SCAP-19-0000372_Hawaii_2021/11/04,"RECKTENWALD, C.J.","Dissented, argued that the Constitution's plain language does not define what a ""reading"" entails or compel amendments to be germane, and the legislature's rules were properly followed.",dissent
SCAP-19-0000372_Hawaii_2021/11/04,CIRCUIT JUDGE KAWAMURA,"Dissented, argued that the Constitution's plain language does not define what a ""reading"" entails or compel amendments to be germane, and the legislature's rules were properly followed.",dissent
SCPW-21-0000483_Hawaii_2021/10/12,"Recktenwald, C.J.",Concurred with majority opinion.,concur
SCPW-21-0000483_Hawaii_2021/10/12,"Nakayama, J.",Concurred with majority opinion.,concur
SCPW-21-0000483_Hawaii_2021/10/12,"McKenna, J.","Concurred in part and dissented in part separately, arguing for different outcomes on specific sections of the petition.",other
SCPW-21-0000483_Hawaii_2021/10/12,"Wilson, J.","Concurred in part and dissented in part separately, joining Justice McKenna as to Sections I and III.A.",other
SCPW-21-0000483_Hawaii_2021/10/12,"Eddins, J.","Concurred separately, likely providing additional or distinct reasoning for the decision.",concur
SCWC-16-0000797_Hawaii_2021/02/09,"NAKAYAMA, J.","Concurred, argued that the circuit court erred in suppressing the evidence because it was not ""fruit of the poisonous tree"" as the State gained no benefit from the entry and Lee's independent actions (assaulting officers) severed the causal link.",concur
SCWC-16-0000797_Hawaii_2021/02/09,WILSON J.,"Dissented, argued that the majority creates a new suicide exception to privacy rights, allowing warrantless entry into homes, and that the causal link between illegal entry and evidence was not severed.",dissent
SCWC-16-0000797_Hawaii_2021/02/09,"RECKTENWALD, C.J.","Dissented, argued that the majority creates a new suicide exception to privacy rights, allowing warrantless entry into homes, and that the causal link between illegal entry and evidence was not severed.",dissent
SCWC-16-0000797_Hawaii_2021/02/09,"MCKENNA, JJ.","Dissented, argued that the majority creates a new suicide exception to privacy rights, allowing warrantless entry into homes, and that the causal link between illegal entry and evidence was not severed.",dissent
