case_id,name,description,ruling
103006-1_Washington_2025/08/14,"Johnson, J.",Concurred with majority opinion.,concur
103006-1_Washington_2025/08/14,"Montoya-Lewis, J.",Concurred with majority opinion.,concur
103006-1_Washington_2025/08/14,"Whitener, J.",Concurred with majority opinion.,concur
103006-1_Washington_2025/08/14,"Gonzalez, J.",Concurred with majority opinion.,concur
103006-1_Washington_2025/08/14,"YU, J.","Concurred, argued that the majority's legal analysis is sound, emphasizing that procedural rules affecting substantive law do not transform into substantive law, and highlighted the negative impacts of incarcerating youth, especially youth of color.",concur
103006-1_Washington_2025/08/14,"MADSEN, J.","Dissented, argued that JuCR 7.16 conflicts with RCW 13.40.040 by setting a stricter standard for juvenile arrest warrants, which is a substantive policy decision for the legislature, not the courts, and that the court's assertion of inherent rule-making authority is judicial overreach.",dissent
103006-1_Washington_2025/08/14,"Vanderwood, J.P.T.","Dissented with Madsen, J.",dissent
103006-1_Washington_2025/08/14,"STEPHENS, C.J.","Concurred in dissent, argued that JuCR 7.16 and RCW 13.40.040 irreconcilably conflict, and the court rule's substantive provisions must yield to the statute, rejecting the majority's harmonization.",dissent
-104117-9_Washington_2025/11/06,"STEPHENS, C.J.","Concurred, argued that the Secretary of State has no mandatory duty to process a referendum on legislation with a valid emergency clause, and the emergency clause in ESHB 1296, § 603 is valid.",concur
-104117-9_Washington_2025/11/06,"Madsen, J.",Concurred with majority opinion.,concur
-104117-9_Washington_2025/11/06,"Yu, J.",Concurred with majority opinion.,concur
-104117-9_Washington_2025/11/06,"Whitener, J.",Concurred with majority opinion.,concur
-104117-9_Washington_2025/11/06,"JOHNSON, J.","Concurred, argued that the petition for a writ of mandamus was properly denied because petitioners had plain, speedy, and adequate remedies in superior court under the Washington Administrative Procedure Act or the Uniform Declaratory Judgments Act.",concur
-104117-9_Washington_2025/11/06,"GONZÁLEZ, J.","Concurred in result, argued that the petitioner was not entitled to mandamus because the legislature's emergency determination was clear, but expressed concern that the lead opinion went too far in deciding the validity of the emergency clause and the Secretary's discretion, suggesting the challenge should have been brought in superior court for injunctive or declaratory relief.",concur
-104117-9_Washington_2025/11/06,"Gordon McCloud, J.",Concurred in result with Justice González's observations.,concur
-104117-9_Washington_2025/11/06,"Montoya-Lewis, J.",Concurred in result with Justice González's observations.,concur
-104117-9_Washington_2025/11/06,"Mungia, J.",Concurred in result with Justice González's observations.,concur
103627-2;-103673-6_Washington_2025/12/11,"Madsen, J.","Concurred, argued that Nelson and Danielson failed to demonstrate a right to reimbursement for labor performed as community service, and thus, their equal protection claim lacked a basis.",concur
103627-2;-103673-6_Washington_2025/12/11,"Stephens, C.J.",Concurred with majority opinion.,concur
103627-2;-103673-6_Washington_2025/12/11,"Johnson, J.",Concurred with majority opinion.,concur
103627-2;-103673-6_Washington_2025/12/11,"Gordon McCloud, J.",Concurred with majority opinion.,concur
103627-2;-103673-6_Washington_2025/12/11,"Whitener, J.",Concurred with majority opinion.,concur
103627-2;-103673-6_Washington_2025/12/11,"YU, J.","Dissented, argued that the inherent unfairness of disregarding the economic value of community service used to pay legal financial obligations in invalidated cases should not be overlooked, even if current doctrines don't perfectly fit.",dissent
103627-2;-103673-6_Washington_2025/12/11,"MUNGIA, J.","Dissented, argued that denying reimbursement for LFOs satisfied through community service, while allowing it for cash payments, constitutes wealth-based discrimination and violates equal protection under intermediate and rational basis scrutiny.",dissent
103627-2;-103673-6_Washington_2025/12/11,"González, J.","Dissented, argued that the people who do not have should be treated the same as people who have, concurring with Justice Mungia's dissent.",dissent
103627-2;-103673-6_Washington_2025/12/11,"Montoya-Lewis, J.","Dissented, argued that the people who do not have should be treated the same as people who have, concurring with Justice Mungia's dissent.",dissent
"102,378-2_Washington_2025/11/13","GONZÁLEZ, J.","Concurred, argued that the resentencing court abused its discretion by failing to meaningfully consider Ellis's youthfulness, but the restitution amount was not excessive.",concur
"102,378-2_Washington_2025/11/13","Montoya-Lewis, J.",Concurred with majority opinion.,concur
"102,378-2_Washington_2025/11/13","Whitener, J.",Concurred with majority opinion.,concur
"102,378-2_Washington_2025/11/13","Gordon McCloud, J.",Concurred with majority opinion.,concur
"102,378-2_Washington_2025/11/13","Mungia, J.",Concurred with majority opinion.,concur
"102,378-2_Washington_2025/11/13","JOHNSON, J.","Dissented, argued that Ellis failed to present sufficient mitigating facts for his youthfulness, and youth alone is not a per se mitigating factor, thus the trial court did not abuse its discretion.",dissent
"102,378-2_Washington_2025/11/13","Stephens, C.J.","Dissented, concurred with Justice Johnson's dissenting opinion.",dissent
"102,378-2_Washington_2025/11/13","Madsen, J.","Dissented, concurred with Justice Johnson's dissenting opinion.",dissent
"102,378-2_Washington_2025/11/13","YU, J.","Dissented, argued that the trial court did not abuse its discretion because Ellis received the requested sentence and did not present evidence that his youth mitigated culpability, and appellate courts should not assume facts not in evidence.",dissent
103136-0_Washington_2025/07/31,"YU, J.","Concurred, argued that King County's administrative booking process, which involves patting down, handcuffing, and detaining pretrial releasees, constitutes an intrusion on private affairs without authority of law, violating Article I, Section 7 of the Washington Constitution.",concur
103136-0_Washington_2025/07/31,"Stephens, C.J.",Concurred with majority opinion.,concur
103136-0_Washington_2025/07/31,"Johnson, J.",Concurred with majority opinion.,concur
103136-0_Washington_2025/07/31,"Madsen, J.",Concurred with majority opinion.,concur
103136-0_Washington_2025/07/31,"González, J.",Concurred with majority opinion.,concur
103136-0_Washington_2025/07/31,"Gordon McCloud, J.",Concurred with majority opinion.,concur
103136-0_Washington_2025/07/31,"Whitener, J.",Concurred with majority opinion.,concur
103136-0_Washington_2025/07/31,"Mungia, J.",Concurred with majority opinion.,concur
103136-0_Washington_2025/07/31,"Feldman, J.P.T.",Concurred with majority opinion.,concur
102680-3-_Washington_2025/05/15,"STEPHENS, C.J.","Concurred, argued that a Terry stop is lawful when a reliable 911 tip, corroborated by officer observations, provides a sufficient factual basis for reasonable suspicion of a crime.",concur
102680-3-_Washington_2025/05/15,"JOHNSON, J.",Concurred with majority opinion.,concur
102680-3-_Washington_2025/05/15,"MADSEN, J.",Concurred with majority opinion.,concur
102680-3-_Washington_2025/05/15,"GORDON MCCLOUD, J.",Concurred with majority opinion.,concur
102680-3-_Washington_2025/05/15,"YU, J.",Concurred with majority opinion.,concur
102680-3-_Washington_2025/05/15,"MONTOYA-LEWIS, J.",Concurred with majority opinion.,concur
102680-3-_Washington_2025/05/15,"TOYNBEE, J.P.T.",Concurred with majority opinion.,concur
102680-3-_Washington_2025/05/15,"WHITENER, J.","Concurred, argued that the court missed an opportunity to update the standard for 911 tip reliability to protect privacy rights, especially for BIPOC, by requiring both a factual basis and a basis of knowledge for reasonable suspicion, given the misuse of 911 calls and technological advancements.",concur
102680-3-_Washington_2025/05/15,"GONZÁLEZ, J.","Concurred, argued that he concurred with Justice Whitener's separate opinion.",concur
102622-6_Washington_2025/03/06,"JOHNSON, J.","Concurred, argued that Ferrier warnings are not required for investigative purposes conducted outside of a person's home.",concur
102622-6_Washington_2025/03/06,"Yu, J.",Concurred with majority opinion.,concur
102622-6_Washington_2025/03/06,"Madsen, J.",Concurred with majority opinion.,concur
102622-6_Washington_2025/03/06,"Whitener, J.",Concurred with majority opinion.,concur
102622-6_Washington_2025/03/06,"STEPHENS, C.J.","Concurred, argued that Ferrier warnings were not implicated because the officers' purpose was follow-up on animal cruelty, not to seize contraband, and that the inherent coercion of a 'knock and talk' can exist outside the physical structure of a home.",concur
102622-6_Washington_2025/03/06,"Gordon McCloud, J.","Concurred, argued that Ferrier warnings were not required because officers did not conduct a knock and talk to search for and seize evidence of a crime at Mercedes's home.",concur
102622-6_Washington_2025/03/06,"Montoya-Lewis, J.","Concurred with Gordon McCloud, J.'s opinion.",concur
102622-6_Washington_2025/03/06,"MELNICK, J.","Concurred, argued that the decision should be based solely on the fact that the search did not involve a home, as Ferrier applies only to homes or dwellings.",concur
102942-0_Washington_2025/03/27,"YU, J.","Concurred, argued that the BA and UA testing conditions, as written, are narrowly tailored to serve the State's compelling interest in monitoring Nelson's compliance with statutorily authorized prohibition conditions, notwithstanding the specific facts of his underlying offense.",concur
102942-0_Washington_2025/03/27,"Stephens, C.J.",Concurred with majority opinion,concur
102942-0_Washington_2025/03/27,"Johnson, J.",Concurred with majority opinion,concur
102942-0_Washington_2025/03/27,"Madsen, J.",Concurred with majority opinion,concur
102942-0_Washington_2025/03/27,"González, J.",Concurred with majority opinion,concur
102942-0_Washington_2025/03/27,"Gordon McCloud, J.",Concurred with majority opinion,concur
102942-0_Washington_2025/03/27,"Montoya-Lewis, J.",Concurred with majority opinion,concur
102942-0_Washington_2025/03/27,"Whitener, J.",Concurred with majority opinion,concur
102942-0_Washington_2025/03/27,"Díaz, J.P.T.",Concurred with majority opinion,concur
102940-3-_Washington_2025/05/08,"JOHNSON, J.","Concurred, argued that large capacity magazines are not ""arms"" under the Washington or United States Constitutions, nor are they commonly used for self-defense, and thus the ban on their sale and distribution is constitutional.",concur
102940-3-_Washington_2025/05/08,"Stephens, C.J.",Concurred with majority opinion.,concur
102940-3-_Washington_2025/05/08,"Madsen, J.",Concurred with majority opinion.,concur
102940-3-_Washington_2025/05/08,"González, J.",Concurred with majority opinion.,concur
102940-3-_Washington_2025/05/08,"Yu, J.",Concurred with majority opinion.,concur
102940-3-_Washington_2025/05/08,"Montoya-Lewis, J.",Concurred with majority opinion.,concur
102940-3-_Washington_2025/05/08,"Mungia, J.",Concurred with majority opinion.,concur
102940-3-_Washington_2025/05/08,"GORDON MCCLOUD, J.","Dissented, argued that large capacity magazines are ""bearable arms"" in common use for lawful purposes, including self-defense, and the state failed to show the ban is consistent with the nation's historical tradition of firearm regulation.",dissent
102940-3-_Washington_2025/05/08,"Whitener, J.",Dissented with majority opinion.,dissent
102569-6_Washington_2025/03/06,"GONZÁLEZ, J.","Concurred, arguing that signature verification, when coupled with the expansive cure system, does not facially violate the state constitution and is narrowly tailored to promote election security and integrity.",concur
102569-6_Washington_2025/03/06,"Stephens, C.J.",Concurred with majority opinion.,concur
102569-6_Washington_2025/03/06,"Johnson, J.",Concurred with majority opinion.,concur
102569-6_Washington_2025/03/06,"Yu, J.",Concurred with majority opinion.,concur
102569-6_Washington_2025/03/06,"Montoya-Lewis, J.",Concurred with majority opinion.,concur
102569-6_Washington_2025/03/06,"Madsen, J.",Concurred with majority opinion.,concur
102569-6_Washington_2025/03/06,"Whitener, J.",Concurred with majority opinion.,concur
102569-6_Washington_2025/03/06,"Gordon McCloud, J.",Concurred with majority opinion.,concur
102569-6_Washington_2025/03/06,"Sutton, J.P.T.",Concurred with majority opinion.,concur
102134-8_Washington_2024/10/24,"STEPHENS, J.","Concurred, argued that the state's attenuation doctrine is narrowly construed to protect privacy and requires a superseding cause to occur between police misconduct and the discovery of evidence, rejecting the State's attempt to expand it.",concur
102134-8_Washington_2024/10/24,"Gordon McCloud, J.",Concurred with majority opinion.,concur
102134-8_Washington_2024/10/24,"Yu, J.",Concurred with majority opinion.,concur
102134-8_Washington_2024/10/24,"Montoya-Lewis, J.",Concurred with majority opinion.,concur
102134-8_Washington_2024/10/24,"Whitener, J.",Concurred with majority opinion.,concur
102134-8_Washington_2024/10/24,"MADSEN, J.","Dissented, argued that the majority's expansion of the exclusionary rule has substantial social costs, unduly obstructs police investigations, and that the causal connection between the illegal stop and the murder evidence was broken by the unforeseeable criminal act of murder.",dissent
102134-8_Washington_2024/10/24,"González, C.J.",Dissented with majority opinion.,dissent
102134-8_Washington_2024/10/24,"Johnson, J.",Dissented with majority opinion.,dissent
102134-8_Washington_2024/10/24,"Owens, J.",Dissented with majority opinion.,dissent
101828-2-_Washington_2024/06/13,"YU, J.","Concurred, argued that due process requires an individualized inquiry before a defendant can be restrained in an in-court holding cell, as such cells undermine the presumption of innocence, interfere with counsel communication, and violate judicial dignity.",concur
101828-2-_Washington_2024/06/13,"González, C.J.",Concurred with majority opinion.,concur
101828-2-_Washington_2024/06/13,"Gordon McCloud, J.",Concurred with majority opinion.,concur
101828-2-_Washington_2024/06/13,"Johnson, J.",Concurred with majority opinion.,concur
101828-2-_Washington_2024/06/13,"Stephens, J.",Concurred with majority opinion.,concur
101828-2-_Washington_2024/06/13,"WHITENER, J.","Concurred, argued that the routine use of the jail courtroom holding cell is inherently prejudicial and should be prohibited outright without an individualized inquiry, also violating the right to counsel and equal justice.",concur
101828-2-_Washington_2024/06/13,"Montoya-Lewis, J.",Concurred with Judge Whitener's opinion.,concur
101828-2-_Washington_2024/06/13,"Schubert, J.P.T.","Concurred, highlighted potential risks and advisability considerations for Ms. Luthi regarding the new MHSA termination hearing on remand.",concur
101828-2-_Washington_2024/06/13,"Madsen, J.",Concurred with Judge Schubert's opinion.,concur
101997-1_Washington_2024/03/14,"GORDON MCCLOUD, J.","Concurred, arguing that the older statute's single-county limitation applies only to wage survey data, not the newer CBA-adoption method, thus avoiding a constitutional conflict.",concur
101997-1_Washington_2024/03/14,"González, C.J.",Concurred with majority opinion.,concur
101997-1_Washington_2024/03/14,"Johnson, J.",Concurred with majority opinion.,concur
101997-1_Washington_2024/03/14,"Madsen, J.",Concurred with majority opinion.,concur
101997-1_Washington_2024/03/14,"Stephens, J.",Concurred with majority opinion.,concur
101997-1_Washington_2024/03/14,"Yu, J.",Concurred with majority opinion.,concur
101997-1_Washington_2024/03/14,"Montoya-Lewis, J.",Concurred with majority opinion.,concur
101997-1_Washington_2024/03/14,"Whitener, J.",Concurred with majority opinion.,concur
101997-1_Washington_2024/03/14,"Schubert, J.P.T.",Concurred with majority opinion.,concur
101997-1_Washington_2024/03/14,"Owens, J.",Did not participate in the case.,other
101520-8_Washington_2024/04/18,"JOHNSON, J.","Concurred, argued that the Secretary of DSHS is not a 'state officer' as defined by the state constitution, thus the court lacks original jurisdiction for a writ of mandamus.",concur
101520-8_Washington_2024/04/18,"Gonzalez, C.J.",Concurred with majority opinion.,concur
101520-8_Washington_2024/04/18,"Yu, J.",Concurred with majority opinion.,concur
101520-8_Washington_2024/04/18,"Madsen, J.",Concurred with majority opinion.,concur
101520-8_Washington_2024/04/18,"Montoya-Lewis, J.","Concurred, argued that while the court lacks the proper legal procedure to address the competency service crisis, the situation is tragic and remains an intractable problem for trial judges.",concur
101520-8_Washington_2024/04/18,"Stephens, J.",Concurred with majority opinion.,concur
101520-8_Washington_2024/04/18,"Whitener, J.",Concurred with majority opinion.,concur
101520-8_Washington_2024/04/18,"Gordon McCloud, J.",Concurred with majority opinion.,concur
101520-8_Washington_2024/04/18,"Keenan, J.P.T.",Concurred with majority opinion.,concur
101075-3_Washington_2024/01/25,"MONTOYA-LEWIS, J.","Concurred, arguing that the 1875 Right-of-Way Act granted an easement, not fee ownership, and therefore the land was not ""patented"" by the United States under the Washington State Constitution, meaning Washington never disclaimed ownership.",concur
101075-3_Washington_2024/01/25,"Gonzalez, C. J.",Concurred with majority opinion.,concur
101075-3_Washington_2024/01/25,"Stephens, J.",Concurred with majority opinion.,concur
101075-3_Washington_2024/01/25,"Johnson, J.",Concurred with majority opinion.,concur
101075-3_Washington_2024/01/25,"Gordon McClond, J.",Concurred with majority opinion.,concur
101075-3_Washington_2024/01/25,"Madsen, J.",Concurred with majority opinion.,concur
101075-3_Washington_2024/01/25,"Owens, J.",Concurred with majority opinion.,concur
101075-3_Washington_2024/01/25,"Melnick, J.P.T.",Concurred with majority opinion.,concur
101300-1_Washington_2023/12/07,"YU, J.","Concurred, argued that the eight-year statute of repose for medical malpractice actions violates the privileges and immunities clause of article I, section 12 of the Washington State Constitution because it does not serve the legislature's stated goals.",concur
101300-1_Washington_2023/12/07,"González, C.J.",Concurred with majority opinion.,concur
101300-1_Washington_2023/12/07,"Stephens, J.",Concurred with majority opinion.,concur
101300-1_Washington_2023/12/07,"Gordon McCloud, J.",Concurred with majority opinion.,concur
101300-1_Washington_2023/12/07,"Montoya-Lewis, J.",Concurred with majority opinion.,concur
101300-1_Washington_2023/12/07,"Owens, J.",Concurred with majority opinion.,concur
101300-1_Washington_2023/12/07,"Darvas, J.P.T.",Concurred with majority opinion.,concur
101300-1_Washington_2023/12/07,"MADSEN, J.","Concurred in part and dissented in part, arguing that the statute of repose is supported by reasonable legislative grounds, contrary to the majority's conclusion.",other
101300-1_Washington_2023/12/07,"Johnson, J.","Concurred in part and dissented in part, arguing that the statute of repose is supported by reasonable legislative grounds, contrary to the majority's conclusion.",other
100992-5_Washington_2023/09/28,"González, C.J.","Concurred, argued that the governor acted within statutory and constitutional authority in imposing the eviction moratorium.",concur
100992-5_Washington_2023/09/28,"Gordon McClond, J.",Concurred with majority opinion.,concur
100992-5_Washington_2023/09/28,"Yu, J.",Concurred with majority opinion.,concur
100992-5_Washington_2023/09/28,"Montoya-Lewis, J.",Concurred with majority opinion.,concur
100992-5_Washington_2023/09/28,"Stephens, J.",Concurred with majority opinion.,concur
100992-5_Washington_2023/09/28,"JOHNSON, J.","Dissented, argued that the governor exceeded statutory authority by suspending statutes related to eviction remedies, which RCW 43.06.220(1)(h) does not authorize.",dissent
100992-5_Washington_2023/09/28,"Madsen, J.","Dissented with Johnson, J.",dissent
100992-5_Washington_2023/09/28,"Owens, J.","Dissented with Johnson, J.",dissent
100992-5_Washington_2023/09/28,"Whitener, J.","Dissented with Johnson, J.",dissent
100873-2_Washington_2023/09/21,"GORDON MCCLOUD, J.","Concurred, argued that Reynolds' sentence is constitutional under article I, section 14 because the current sentence punishes the current adult crime, not the prior juvenile offense, and there is no national consensus against counting juvenile-committed adult convictions as strikes.",concur
100873-2_Washington_2023/09/21,"Gonzalez, C.J.",Concurred with majority opinion,concur
100873-2_Washington_2023/09/21,"Stephens, J.",Concurred with majority opinion,concur
100873-2_Washington_2023/09/21,"Johnson, J.",Concurred with majority opinion,concur
100873-2_Washington_2023/09/21,"Madsen, J.",Concurred with majority opinion,concur
100873-2_Washington_2023/09/21,"Owens, J.",Concurred with majority opinion,concur
100873-2_Washington_2023/09/21,"WHITENER, J.","Dissented, argued that the majority's reliance on Moretti is misguided and that juvenile strikes should be analyzed differently from adult strikes, as children are constitutionally different from adults regardless of the venue in which their case is adjudicated.",dissent
100873-2_Washington_2023/09/21,"Yu, J.",Dissented with Justice Whitener's opinion,dissent
100873-2_Washington_2023/09/21,"Montoya-Lewis, J.",Dissented with Justice Whitener's opinion,dissent
101375-2_Washington_2023/09/14,"JOHNSON, J.","Concurred, argued that RCW 10.116.030(3)(a) is unconstitutional because it interferes with the sheriff's core function of quelling riots by delegating discretionary authority to another official, violating Article XI, Section 5 of the Washington Constitution.",concur
101375-2_Washington_2023/09/14,"Madsen, J.",Concurred with majority opinion.,concur
101375-2_Washington_2023/09/14,"Owens, J.",Concurred with majority opinion.,concur
101375-2_Washington_2023/09/14,"Stephen J. Judge, J.P.T.",Concurred with majority opinion.,concur
101375-2_Washington_2023/09/14,"GORDON MCCLOUD, J.","Dissented, argued that the statute falls within the legislature's power to ""prescribe [the] duties"" of the sheriff and does not unconstitutionally infringe on a core function, as the historical record shows sheriffs never had unfettered discretion in riot control or tear gas use.",dissent
101375-2_Washington_2023/09/14,"Gonzalez, C.J.","Dissented, argued that the statute falls within the legislature's power to ""prescribe [the] duties"" of the sheriff and does not unconstitutionally infringe on a core function, as the historical record shows sheriffs never had unfettered discretion in riot control or tear gas use.",dissent
101375-2_Washington_2023/09/14,"Yu, J.","Dissented, argued that the statute falls within the legislature's power to ""prescribe [the] duties"" of the sheriff and does not unconstitutionally infringe on a core function, as the historical record shows sheriffs never had unfettered discretion in riot control or tear gas use.",dissent
101375-2_Washington_2023/09/14,"Montoya-Lewis, J.","Dissented, argued that the statute falls within the legislature's power to ""prescribe [the] duties"" of the sheriff and does not unconstitutionally infringe on a core function, as the historical record shows sheriffs never had unfettered discretion in riot control or tear gas use.",dissent
101052-4_Washington_2023/09/07,"GORDON MCCLOUD, J.","Concurred, argued that the constitution treats school capital construction costs as a shared responsibility between the State and local districts, not an exclusive funding responsibility of the State.",concur
101052-4_Washington_2023/09/07,"Gonzalez, C.J.",Concurred with majority opinion.,concur
101052-4_Washington_2023/09/07,"Stephens, J.",Concurred with majority opinion.,concur
101052-4_Washington_2023/09/07,"Yu, J.",Concurred with majority opinion.,concur
101052-4_Washington_2023/09/07,"Madsen, J.",Concurred with majority opinion.,concur
101052-4_Washington_2023/09/07,"Montoya-Lewis, J.",Concurred with majority opinion.,concur
101052-4_Washington_2023/09/07,"Owens, J.",Concurred with majority opinion.,concur
101052-4_Washington_2023/09/07,"O'Donnell, J.P.T.",Concurred with majority opinion.,concur
101052-4_Washington_2023/09/07,"JOHNSON, J.","Concurred that school capital construction costs are not solely the State's responsibility under Article IX, Section 1, but suggested further examination of Article IX, Section 3 regarding the State's obligation for capital costs.",concur
101385-0_Washington_2023/06/08,"JOHNSON, J.","Concurred, argued that Washington State's community caretaking exception for warrantless residential searches is consistent with federal precedent and the entry in this case was a justified welfare check, not a pretext for criminal investigation.",concur
101385-0_Washington_2023/06/08,"Gonzalez, C.J.",Concurred with majority opinion.,concur
101385-0_Washington_2023/06/08,"Madsen, J.",Concurred with majority opinion.,concur
101385-0_Washington_2023/06/08,"Owens, J.",Concurred with majority opinion.,concur
101385-0_Washington_2023/06/08,"Stephens, J.",Concurred with majority opinion.,concur
101385-0_Washington_2023/06/08,"Yu, J.",Concurred with majority opinion.,concur
101385-0_Washington_2023/06/08,"Montoya-Lewis, J.",Concurred with majority opinion.,concur
101385-0_Washington_2023/06/08,"WHITENER, J.","Dissented, argued that the warrantless entries into the residence were not justified under the community caretaking exception because there was no immediate emergency.",dissent
101385-0_Washington_2023/06/08,"Gordon McCloud, J.",Dissented with majority opinion.,dissent
100922-4_Washington_2023/08/03,"STEPHENS, J.","Concurred, argued that Rivers failed to establish a violation of his fair cross section rights under either the state or federal constitution, and declined to adopt his proposed tests.",concur
100922-4_Washington_2023/08/03,"Gordon McCloud, J.",Concurred with majority opinion.,concur
100922-4_Washington_2023/08/03,"Johnson, J.",Concurred with majority opinion.,concur
100922-4_Washington_2023/08/03,Madsen. J.,Concurred with majority opinion.,concur
100922-4_Washington_2023/08/03,Owens J.,Concurred with majority opinion.,concur
100922-4_Washington_2023/08/03,Yu J.,Concurred with majority opinion.,concur
100922-4_Washington_2023/08/03,"Whitener, J.",Concurred with majority opinion.,concur
100922-4_Washington_2023/08/03,"GONZALEZ, C.J.","Concurred, argued that the Duren test creates an unworkable legal framework and that the court has taken inadequate steps to ensure fair cross-section jury pools, but reluctantly agreed that Rivers did not meet the burden under existing law.",concur
100922-4_Washington_2023/08/03,"Montoya-Lewis, J.","Concurred with GONZALEZ, C.J.'s opinion.",concur
100999-2_Washington_2023/06/15,"YU, J.","Concurred, argued that the WVRA is facially valid and constitutional, protecting all Washington voters from discrimination, and that Gimenez's interpretation of the statute was incorrect.",concur
100999-2_Washington_2023/06/15,"Gonzalez, C.J.",Concurred with majority opinion.,concur
100999-2_Washington_2023/06/15,"Stephens, J.",Concurred with majority opinion.,concur
100999-2_Washington_2023/06/15,"Johnson, J.",Concurred with majority opinion.,concur
100999-2_Washington_2023/06/15,"Gordon McCloud, J.",Concurred with majority opinion.,concur
100999-2_Washington_2023/06/15,"Madsen, J.",Concurred with majority opinion.,concur
100999-2_Washington_2023/06/15,"Montoya-Lewis, J.",Concurred with majority opinion.,concur
100999-2_Washington_2023/06/15,"Owens, J.",Concurred with majority opinion.,concur
100999-2_Washington_2023/06/15,"J.P.T., Judge",Concurred with majority opinion.,concur
"100552-1,-100718-3_Washington_2023/06/08","WHITENER, J.","Concurred, argued that the plain language of the Washington Constitution's article I, section 20, allows bail denial for Class A felonies because they are punishable by the possibility of life in prison, focusing on the offense in general rather than the specific sentence faced by the defendant.",concur
"100552-1,-100718-3_Washington_2023/06/08","Gonzalez, C.J.",Concurred with majority opinion.,concur
"100552-1,-100718-3_Washington_2023/06/08","Stephens, J.",Concurred with majority opinion.,concur
"100552-1,-100718-3_Washington_2023/06/08","Johnson, J.",Concurred with majority opinion.,concur
"100552-1,-100718-3_Washington_2023/06/08","Gordon McCloud, J.",Concurred with majority opinion.,concur
"100552-1,-100718-3_Washington_2023/06/08","Madsen, J.",Concurred with majority opinion.,concur
"100552-1,-100718-3_Washington_2023/06/08",Yu J.,Concurred with majority opinion.,concur
"100552-1,-100718-3_Washington_2023/06/08","Owens, J.",Concurred with majority opinion.,concur
"100552-1,-100718-3_Washington_2023/06/08","Montoya-Lewis, J.",Concurred with majority opinion.,concur
100769-8_Washington_2023/03/24,"STEPHENS, J.","Concurred, argued that the capital gains tax is a valid excise tax under Washington law, not a property tax, and is consistent with the state's privileges and immunities clause and the federal dormant commerce clause.",concur
100769-8_Washington_2023/03/24,"Gonzalez, C.J.",Concurred with majority opinion.,concur
100769-8_Washington_2023/03/24,"Madsen, J.",Concurred with majority opinion.,concur
100769-8_Washington_2023/03/24,"Yu, J.",Concurred with majority opinion.,concur
100769-8_Washington_2023/03/24,"Montoya-Lewis, J.",Concurred with majority opinion.,concur
100769-8_Washington_2023/03/24,"Whitener, J.",Concurred with majority opinion.,concur
100769-8_Washington_2023/03/24,"GORDON MCCLOUD, J.","Dissented, argued that the capital gains tax is an income tax, which is a property tax under Washington law, and therefore violates the Washington Constitution's one percent annual limit on such a property tax.",dissent
100769-8_Washington_2023/03/24,"Johnson, J.",Dissented with majority opinion.,dissent
99823-0_Washington_2023/03/23,"WHITENER, J.","Concurred, argued that RCW 4.96.020(4) applies to government employees acting within the scope of employment, even when sued individually, and does not violate separation of powers.",concur
