case_id,name,description,ruling
29-2021_Maryland_2022/08/26,"McDonald, J.","Concurred, argued that the original sentencing court, unaware of subsequent Supreme Court precedents, could not have properly determined if Malvo was constitutionally eligible for life without parole, thus requiring resentencing.",concur
29-2021_Maryland_2022/08/26,"Getty, C.J.",Concurred with majority opinion.,concur
29-2021_Maryland_2022/08/26,"Booth, J.",Concurred with majority opinion.,concur
29-2021_Maryland_2022/08/26,"Biran, J.",Concurred with majority opinion.,concur
29-2021_Maryland_2022/08/26,"Watts, J.","Dissented, argued that the Circuit Court essentially complied with Miller by considering Malvo's youth and attendant circumstances, and that Jones v. Mississippi supports that an explicit finding of permanent incorrigibility is not required.",dissent
29-2021_Maryland_2022/08/26,"Hotten, J.","Dissented, argued that Malvo's sentences were just, fair, and compliant with the Constitutions, as the sentencing court had discretion, considered mitigating factors like youth, and the crimes warranted life without parole. Also argued JUVRA cures any alleged deficiencies.",dissent
29-2021_Maryland_2022/08/26,"Gould, J.","Dissented, argued that he joins the dissenting opinions of Watts, J. and Hotten, J.",dissent
18-2021_Maryland_2022/08/24,"Gould, J.","Concurred, argued that the student member position is a legislative creation, not an elective office subject to the Maryland Constitution's election and voting requirements.",concur
18-2021_Maryland_2022/08/24,"McDonald, J.",Concurred with majority opinion.,concur
18-2021_Maryland_2022/08/24,"Watts, J.",Concurred with majority opinion.,concur
18-2021_Maryland_2022/08/24,"Hotten, J.",Concurred with majority opinion.,concur
18-2021_Maryland_2022/08/24,"Booth, J.",Concurred with majority opinion.,concur
18-2021_Maryland_2022/08/24,"Biran, J.",Concurred with majority opinion.,concur
18-2021_Maryland_2022/08/24,"Harrell, Jr., J.",Concurred with majority opinion.,concur
18-2021_Maryland_2022/08/24,"Glenn T. (Senior Judge, Specially Assigned), J.",Concurred with majority opinion.,concur
5-2021_Maryland_2022/04/27,"McDonald, J.","Concurred, argued that the Chief Judge acted within her authority to issue the administrative tolling order during the pandemic, as it did not usurp other branches' powers or violate the Maryland Declaration of Rights.",concur
5-2021_Maryland_2022/04/27,"Getty, C.J.",Concurred with majority opinion,concur
5-2021_Maryland_2022/04/27,"Watts, J.",Concurred with majority opinion,concur
5-2021_Maryland_2022/04/27,"Hotten, J.",Concurred with majority opinion,concur
5-2021_Maryland_2022/04/27,"Booth, J.",Concurred with majority opinion,concur
5-2021_Maryland_2022/04/27,"Biran, J.",Concurred with majority opinion,concur
5-2021_Maryland_2022/04/27,"Gould, J.",Concurred with majority opinion,concur
19-2020_Maryland_2021/08/05,"BIRAN, J.","Concurred, arguing that the trial court violated Leidig's confrontation rights under Article 21 by admitting a scientific report without the opportunity for cross-examination of its author, establishing a new 'primary purpose' standard for determining if such reports are testimonial.",concur
52-2020_Maryland_2021/08/05,"Getty, J.","Concurred, arguing that the tax setoff statutes are constitutional because they do not regulate matters of purely local concern and their broad effect on county residents means they do not fall under the uniformity requirement of Article XI-E, § 1.",concur
52-2020_Maryland_2021/08/05,"Barbera, C.J.",Concurred with majority opinion.,concur
52-2020_Maryland_2021/08/05,McDonald,Concurred with majority opinion.,concur
52-2020_Maryland_2021/08/05,Watts,Concurred with majority opinion.,concur
52-2020_Maryland_2021/08/05,Hotten,Concurred with majority opinion.,concur
52-2020_Maryland_2021/08/05,Booth,Concurred with majority opinion.,concur
52-2020_Maryland_2021/08/05,"Biran, JJ.",Concurred with majority opinion.,concur
