case_id,name,description,ruling
SC-S070456_Oregon_2024/02/01,"Walters, Senior Judge, Justice pro tempore",Concurred with majority opinion,concur
SC-S070456_Oregon_2024/02/01,"Masih, J.",Did not participate in the consideration or decision of this case.,other
SC-S070063_Oregon_2023/12/21,"JAMES, J.","Concurred, argued that the Court of Appeals erred by analyzing the seizure under a criminal framework instead of an administrative one, and remanded for reconsideration.",concur
SC-S069360_Oregon_2023/10/19,"DUNCAN, J.","Concurred, arguing that the totality of circumstances, including the defendant's probation status and the coercive environment, made the interrogation compelling, requiring Miranda warnings.",concur
SC-S069360_Oregon_2023/10/19,"Flynn, Chief Justice",Concurred with majority opinion.,concur
SC-S069360_Oregon_2023/10/19,"Garrett, J.",Concurred with majority opinion.,concur
SC-S069360_Oregon_2023/10/19,"DeHoog, J.",Concurred with majority opinion.,concur
SC-S069360_Oregon_2023/10/19,"Bushong, J.",Concurred with majority opinion.,concur
SC-S069360_Oregon_2023/10/19,"James, J.",Concurred with majority opinion.,concur
SC-S069360_Oregon_2023/10/19,"Masih, J.",Concurred with majority opinion.,concur
SC-S069454_Oregon_2023/08/10,"Balmer, S. J.","Concurred, arguing that the state's conduct, including offering concrete benefits and implicitly guiding Layman's investigation, objectively conveyed that Layman was authorized to continue questioning defendant and could expect a reward, thus rendering him a state agent after the second proffer meeting.",concur
SC-S069454_Oregon_2023/08/10,"Flynn, Chief Justice",Concurred with majority opinion.,concur
SC-S069454_Oregon_2023/08/10,"Duncan, Justice",Concurred with majority opinion.,concur
SC-S069454_Oregon_2023/08/10,"Garrett, Justice",Concurred with majority opinion.,concur
SC-S069454_Oregon_2023/08/10,"Bushong, Justice",Concurred with majority opinion.,concur
SC-S069454_Oregon_2023/08/10,"Walters, Senior Judge",Concurred with majority opinion.,concur
SC-S069454_Oregon_2023/08/10,"Nelson, J.",Did not participate in the decision of this case due to resignation.,other
SC-S069454_Oregon_2023/08/10,"James, J.",Did not participate in the consideration or decision of this case.,other
S068857_Oregon_2023/05/04,"GARRETT, J.","Concurred, argued that the UTPA provisions ORS 646.608(1)(b) and (1)(e) do not implicitly require proof that misrepresentations were ""material to consumer purchasing decisions"" and are not facially unconstitutional under free speech provisions.",concur
S068857_Oregon_2023/05/04,"Flynn, Chief Justice",Concurred with majority opinion.,concur
S068857_Oregon_2023/05/04,"Duncan, Justice",Concurred with majority opinion.,concur
S068857_Oregon_2023/05/04,"DeHoog, Justice",Concurred with majority opinion.,concur
S068857_Oregon_2023/05/04,"Balmer, Senior Judge, Justice pro tempore",Concurred with majority opinion.,concur
S068857_Oregon_2023/05/04,"Walters, Senior Judge, Justice pro tempore",Concurred with majority opinion.,concur
S068857_Oregon_2023/05/04,"Nelson, J.",Did not participate in the decision of this case.,other
S068857_Oregon_2023/05/04,"Bushong, J.",Did not participate in the consideration or decision of this case.,other
S068857_Oregon_2023/05/04,"James, J.",Did not participate in the consideration or decision of this case.,other
SC-S068736_Oregon_2023/01/19,"DUNCAN, J.","Concurred, argued that detectives violated the defendant's right to counsel under Article I, section 11, of the Oregon Constitution by questioning him about charged FIP crimes without notifying his counsel, requiring suppression of the resulting evidence.",concur
SC-S068736_Oregon_2023/01/19,"Flynn, Chief Justice",Concurred with majority opinion.,concur
SC-S068736_Oregon_2023/01/19,"Nelson, J.",Concurred with majority opinion.,concur
SC-S068736_Oregon_2023/01/19,"DeHoog, J.",Concurred with majority opinion.,concur
SC-S068736_Oregon_2023/01/19,"Kistler, Senior Judge",Concurred with majority opinion.,concur
SC-S068736_Oregon_2023/01/19,"Walters, Senior Judge",Concurred with majority opinion.,concur
SC-S068372_Oregon_2022/12/01,"NELSON, J.","Concurred, argued that ORS 138.105(5) precludes appellate review of legal challenges to a conviction based on a guilty or no contest plea, interpreting ""conviction"" as the judicial determination of guilt reflected in the judgment.",concur
SC-S068372_Oregon_2022/12/01,"Walters, Chief Justice",Concurred with majority opinion.,concur
SC-S068372_Oregon_2022/12/01,"Balmer, J.",Concurred with majority opinion.,concur
SC-S068372_Oregon_2022/12/01,"Flynn, J.",Concurred with majority opinion.,concur
SC-S068372_Oregon_2022/12/01,"Duncan, J.",Concurred with majority opinion.,concur
SC-S068372_Oregon_2022/12/01,"Garrett, J.",Concurred with majority opinion.,concur
SC-S068372_Oregon_2022/12/01,"DeHoog, J.",Concurred with majority opinion.,concur
SC-S068372_Oregon_2022/12/01,"Nakamoto, J.","Other, did not participate in the decision of this case.",other
SC-S068727_Oregon_2022/11/10,"NELSON, J.","Concurred, argued that the defendant failed to establish a causal connection between the state's delays and the prejudice from the lost booking video, thus no speedy trial violation occurred.",concur
SC-S068639_Oregon_2022/10/13,"Balmer, J.","Concurred, argued that the five-day retention of the defendant's phone without a warrant was unlawful, but the error in admitting derivative evidence was harmless, thus affirming the conviction.",concur
SC-S068639_Oregon_2022/10/13,"Walters, Chief Justice",Concurred with majority opinion.,concur
SC-S068639_Oregon_2022/10/13,"Flynn, Justice",Concurred with majority opinion.,concur
SC-S068639_Oregon_2022/10/13,"Duncan, Justice",Concurred with majority opinion.,concur
SC-S068639_Oregon_2022/10/13,"Nelson, Justice",Concurred with majority opinion.,concur
SC-S068639_Oregon_2022/10/13,"Garrett, Justice",Concurred with majority opinion.,concur
SC-S068639_Oregon_2022/10/13,"Baldwin, Senior Judge, Justice pro tempore",Concurred with majority opinion.,concur
SC-S068639_Oregon_2022/10/13,"DeHoog, J.","Other, did not participate in the consideration or decision of this case.",other
SC-S068673_Oregon_2022/07/28,"GARRETT, J.","Concurred, argued that the Oregon Constitution's Article I, section 11, grants a defendant the right to have counsel present in the grand jury room for consultation during testimony, but not for direct examination or formal evidentiary objections.",concur
SC-S069165_Oregon_2022/02/17,"Walters, Chief Justice",Concurred with majority opinion.,concur
SC-S069165_Oregon_2022/02/17,"Balmer, Justice",Concurred with majority opinion.,concur
SC-S069165_Oregon_2022/02/17,"Flynn, Justice",Concurred with majority opinion.,concur
SC-S069165_Oregon_2022/02/17,"Duncan, Justice",Concurred with majority opinion.,concur
SC-S069165_Oregon_2022/02/17,"Nelson, Justice",Concurred with majority opinion.,concur
SC-S069165_Oregon_2022/02/17,"Landau, Senior Judge",Concurred with majority opinion.,concur
SC-S069165_Oregon_2022/02/17,"Nakamoto, Senior Judge",Concurred with majority opinion.,concur
SC-S068382_Oregon_2021/12/30,"BALMER, J.","Concurred, argued that voters with inactive registration are not ""qualified voters"" because they are not eligible to vote, and therefore their signatures on initiative petitions should not be counted.",concur
SC-S067608_Oregon_2021/12/30,"DUNCAN, J.","Concurred, argued that the ""per se exigency rule"" of the automobile exception was not well-founded, created confusion, was inconsistent with recent cases, and was no longer justified by technological and legislative changes, thus requiring actual exigent circumstances for warrantless vehicle searches.",concur
SC-S067608_Oregon_2021/12/30,"Walters, Chief Justice",Concurred with majority opinion.,concur
SC-S067608_Oregon_2021/12/30,"Nakamoto, Justice",Concurred with majority opinion.,concur
SC-S067608_Oregon_2021/12/30,"Flynn, Justice",Concurred with majority opinion.,concur
SC-S067608_Oregon_2021/12/30,"Nelson, Justice",Concurred with majority opinion.,concur
SC-S067608_Oregon_2021/12/30,"Garrett, Justice",Concurred with majority opinion.,concur
SC-S067608_Oregon_2021/12/30,"Landau, Senior Judge, Justice pro tempore",Concurred with majority opinion.,concur
SC-S067608_Oregon_2021/12/30,"Balmer, J.",Did not participate in the consideration or decision of this case.,other
SC-S067691_Oregon_2021/06/10,"KISTLER, S.J.","Concurred, argued that a defective waiver of a preliminary hearing does not deprive a circuit court of subject matter jurisdiction, reversing the Court of Appeals decision.",concur
SC-S067691_Oregon_2021/06/10,"Walters, Chief Justice",Concurred with majority opinion.,concur
SC-S067691_Oregon_2021/06/10,"Nakamoto, Justice",Concurred with majority opinion.,concur
SC-S067691_Oregon_2021/06/10,"Flynn, Justice",Concurred with majority opinion.,concur
SC-S067691_Oregon_2021/06/10,"Duncan, Justice",Concurred with majority opinion.,concur
SC-S067691_Oregon_2021/06/10,"Nelson, Justice",Concurred with majority opinion.,concur
SC-S067691_Oregon_2021/06/10,"Garrett, Justice",Concurred with majority opinion.,concur
SC-S067691_Oregon_2021/06/10,"Balmer, J.","Other, did not participate in the consideration or decision of this case.",other
SC-S068364_Oregon_2021/04/09,"WALTERS, C.J.","Concurred, argued that the court has authority to modify constitutional deadlines to ensure reapportionment occurs based on federal census data and in time for the election cycle, given the unforeseen delay in census data release.",concur
SC-S067312_Oregon_2021/01/28,"WALTERS, C.J.","Concurred with majority opinion, arguing that the trial court's order compelling the defendant to unlock her cell phone violated her right against self-incrimination because the state failed to meet the required burden of proof and did not prohibit the use of the compelled act against the defendant.",concur
