case_id,name,description,ruling
22-1149_Texas_2024/06/28,Justice Huddle,Concurred with majority opinion.,concur
22-1149_Texas_2024/06/28,JUSTICE BUSBY,"Dissented in part and concurred in the judgment in part, arguing that Article 10 as implemented violated Gift Clauses due to lack of public control over funds used for private/political purposes, but concurred with reversing fees and sanctions.",dissent
22-1149_Texas_2024/06/28,Justice Boyd,Dissented in part and concurred in the judgment in part with Justice Busby.,dissent
22-1149_Texas_2024/06/28,Justice Devine,Dissented in part and concurred in the judgment in part with Justice Busby.,dissent
24-0325_Texas_2024/06/14,James D. Blacklock,"Concurred, argued that the State's motion for temporary relief should be granted because the Uplift Harris program likely violates the Texas Constitution's bar on gratuitous payments and lacks public control over funds, and the potential harm is irreparable.",concur
22-0585_Texas_2024/05/17,J. Brett Busby Justice,"Concurred, argued that the Tort Claims Act does not waive immunity for the Selfs' negligence claim, but evidence supports the Selfs' claim for inverse condemnation.",concur
23-0565_Texas_2024/04/26,James D. Blacklock,"Concurred, argued that the Pandemic Liability Protection Act does not violate the Texas Constitution's retroactivity clause because Hogan had no reasonable or settled expectation of monetary recovery from SMU under the circumstances of the pandemic and government-mandated closures.",concur
23-0697_Texas_2024/06/28,Rebeca A. Huddle,"Concurred, arguing that plaintiffs failed to establish a probable right to relief on their constitutional claims, and the Legislature's prohibition on certain medical treatments for children with gender dysphoria is a rational policy choice.",concur
23-0697_Texas_2024/06/28,Chief Justice Hecht,Concurred with majority opinion.,concur
23-0697_Texas_2024/06/28,Justice Boyd,Concurred with majority opinion.,concur
23-0697_Texas_2024/06/28,Justice Devine,Concurred with majority opinion and joined Justice Blacklock's concurring opinion.,concur
23-0697_Texas_2024/06/28,Justice Blacklock,Concurred with majority opinion.,concur
23-0697_Texas_2024/06/28,Justice Busby,Concurred with majority opinion.,concur
23-0697_Texas_2024/06/28,Justice Bland,Concurred with majority opinion.,concur
23-0697_Texas_2024/06/28,Justice Young,Concurred with majority opinion.,concur
23-0697_Texas_2024/06/28,Justice Lehrmann,"Dissented, arguing that the statute unconstitutionally infringes on parental rights, physicians' occupational freedom, and discriminates against transgender adolescents, emphasizing the importance of parental autonomy and well-established medical standards.",dissent
22-0102_Texas_2024/03/15,Evan A. Young,"Concurred, argued that a city council cannot grant a third party a perpetual veto over future lawmaking as it unconstitutionally delegates legislative authority and violates the nonentrenchment doctrine.",concur
PD-0280-22_Texas_2024/02/07,"Newell, J.","Concurred, argued that the alternate juror's presence and participation violated statutory prohibitions but not constitutional provisions, and remanded for a statutory harm analysis.",concur
PD-0280-22_Texas_2024/02/07,Hervey,Concurred with majority opinion.,concur
PD-0280-22_Texas_2024/02/07,Richardson,Concurred with majority opinion.,concur
PD-0280-22_Texas_2024/02/07,Walker,Concurred with majority opinion.,concur
PD-0280-22_Texas_2024/02/07,"McClure, J.",Concurred with majority opinion.,concur
PD-0280-22_Texas_2024/02/07,"Yeary, J.","Dissented, argued that the alternate juror's participation violated constitutional rights and that the error was not harmless beyond a reasonable doubt, and disagreed with disavowing the presumption of harm.",dissent
PD-0280-22_Texas_2024/02/07,"Keel, J.","Dissented, argued that the alternate juror's presence and participation was not error, and even if it was, there was no harm.",dissent
PD-0280-22_Texas_2024/02/07,"Keller, P.J.",Dissented with Judge Keel's opinion.,dissent
PD-0280-22_Texas_2024/02/07,"Slaughter, J.",Dissented with Judge Keel's opinion.,dissent
22-1145_Texas_2024/06/28,JUSTICE LEHRMANN,"Dissented, argued that the judge failed to exhaust her administrative remedies, which was a jurisdictional prerequisite to her suit, and that the Court's decision erroneously minimized the impact a Special Court of Review decision could have had.",dissent
D-1-GN-23-000968_Texas_2024/05/31,JUSTICE BLAND,"Concurred, argued that Texas law permits life-saving abortions when a physician, using reasonable medical judgment, determines a life-threatening physical condition places the woman at risk of death or serious physical impairment, and that the trial court's injunction incorrectly broadened these exceptions without constitutional justification.",concur
D-1-GN-23-000968_Texas_2024/05/31,JUSTICE LEHRMANN,Concurred with majority opinion,concur
D-1-GN-23-000968_Texas_2024/05/31,JUSTICE BUSBY,Concurred with majority opinion,concur
23-0656_Texas_2023/08/14,Karin Crump,"Concurred, argued that Harris County demonstrated a valid cause of action, a probable right to relief, and imminent and irreparable injury because Senate Bill 1750 is likely an unconstitutional local law that would disrupt election administration.",concur
PD-1102-20_Texas_2023/06/21,"Walker, J.","Concurred, delivered the opinion of the Court, arguing that speedy trial claims are not cognizable in pretrial habeas corpus and that mandamus is the appropriate remedy for indefinitely postponed trials.",concur
PD-1102-20_Texas_2023/06/21,"Keller, P.J.",Concurred with majority opinion.,concur
PD-1102-20_Texas_2023/06/21,"Hervey, J.",Concurred with majority opinion.,concur
PD-1102-20_Texas_2023/06/21,"Richardson, J.",Concurred with majority opinion.,concur
PD-1102-20_Texas_2023/06/21,"Newell, J.",Concurred with majority opinion.,concur
PD-1102-20_Texas_2023/06/21,"Keel, J.",Concurred with majority opinion.,concur
PD-1102-20_Texas_2023/06/21,"Slaughter, J.",Concurred with majority opinion.,concur
PD-1102-20_Texas_2023/06/21,"McClure, J.",Concurred with majority opinion.,concur
PD-1102-20_Texas_2023/06/21,"Yeary, J.",Concurred with majority opinion.,concur
21-1037_Texas_2023/04/21,JANE N. BLAND,"Concurred, argued that the City's primacy clause, which required a citizen-initiated amendment to receive more than a majority vote to take effect, conflicts with state law and is therefore void. Also argued that an adopted amendment becomes effective upon the municipality's declaration of its adoption, rejecting the City's claim of discretion to delay effectiveness.",concur
21-0518_Texas_2023/03/31,JANE N. BLAND,"Concurred, argued that Chapter 174 is constitutional, waives governmental immunity, and its state-level compensation standards preempt the local pay-parity amendment.",concur
21-0518_Texas_2023/03/31,Justice Huddle,Did not participate in the decision.,other
21-0518_Texas_2023/03/31,Justice Young,Did not participate in the decision.,other
21-1039_Texas_2023/02/24,Jane N. Bland,"Concurred, argued that the statements were protected opinion in the context of an ongoing political and moral debate about abortion, and thus not defamatory.",concur
21-1039_Texas_2023/02/24,John P. Devine,"Concurred, argued that the lawsuits were meritless attempts to silence political adversaries and that Texas abortion laws remained on the books even when Roe v. Wade made them unenforceable.",concur
21-1039_Texas_2023/02/24,Justice Blacklock,"Concurred, joined Justice Devine's concurring opinion.",concur
20-0923_Texas_2023/02/17,J. Brett Busby,"Concurred, argued that Chapter 33 required a credit for the daughter's settlement and that the TMLA required periodic payments for future medical expenses.",concur
"21-0130,-21-0133_Texas_2022/11/18",Justice Blacklock,Did not participate in this decision.,other
"21-0130,-21-0133_Texas_2022/11/18",Justice Young,Did not participate in this decision.,other
"21-0130,-21-0133_Texas_2022/11/18",Chief Justice Bonnie Sudderth,Did not participate in this decision regarding Respondents' objections.,other
"21-0130,-21-0133_Texas_2022/11/18",Justice Jaime Tijerina,Did not participate in this decision regarding Respondents' objections.,other
21-0547_Texas_2022/09/02,John P. Devine,"Dissented, argued that the denial of a jury trial on the reasonableness and necessity of attorney's fees, which are fact questions, is a disservice to the petitioner and repugnant to constitutional safeguards, and that the Court should have granted review to clarify this fundamental right.",dissent
21-0547_Texas_2022/09/02,Justice Busby,"Dissented, joining Justice Devine's opinion.",dissent
21-1045_Texas_2022/06/24,Justice Boyd,"Concurred, concluding that the manufacture and processing of smokable hemp products is neither a liberty interest nor a vested property interest protected by the due-course clause.",concur
21-1045_Texas_2022/06/24,Justice Young,"Concurred, agreeing that the due-course clause does not protect the asserted interest, but emphasized the need for the court to clarify the clause's scope, potentially as a procedural limitation rather than a source of distinct substantive rights.",concur
21-1045_Texas_2022/06/24,Chief Justice Hecht,"Concurred, agreeing with Justice Young's opinion on the due-course clause's scope.",concur
21-1045_Texas_2022/06/24,Justice Devine,"Concurred, agreeing with Justice Young's opinion on the due-course clause's scope.",concur
21-1045_Texas_2022/06/24,Justice Blacklock,"Concurred, agreeing with Justice Young's opinion on the due-course clause's scope.",concur
22-0008_Texas_2022/06/24,DEBRA H. LEHRMANN JUSTICE,"Concurred, argued that MALC lacked standing and the Section 28 claim was facially invalid, but Ruben Cortez Jr. had standing for the Section 26 claim, which was not barred by sovereign immunity and should be remanded.",concur
22-0008_Texas_2022/06/24,Nathan L. Hecht Chief Justice,"Dissented, argued that the entire controversy was moot or not ripe, and the court's opinion was an improper advisory opinion.",dissent
22-0008_Texas_2022/06/24,Justice Boyd,"Dissented, argued that the entire controversy was moot or not ripe, and the court's opinion was an improper advisory opinion.",dissent
22-0008_Texas_2022/06/24,Justice Blacklock,"Dissented, argued that the entire controversy was moot or not ripe, and the court's opinion was an improper advisory opinion.",dissent
21-1088_Texas_2022/06/03,Rebeca A. Huddle,"Concurred, argued that Survitec had no reasonable settled expectation that its at-will agreement would continue indefinitely and had sufficient time to adapt to the new law before the Act took effect.",concur
20-0309_Texas_2022/05/13,Jane N. Bland,"Concurred, argued that the city's utility enforcement actions did not constitute an intentional taking of private property for public use, thus reversing the court of appeals.",concur
20-0309_Texas_2022/05/13,Justice Young,"Concurred, argued that no federally cognizable taking occurred under the Fifth Amendment, but emphasized that the Texas Takings Clause is broader and its application to such cases remains an open question for future litigation.",concur
20-0309_Texas_2022/05/13,Justice Lehrmann,Concurred with majority opinion.,concur
20-0309_Texas_2022/05/13,Justice Blacklock,Concurred with majority opinion.,concur
20-0309_Texas_2022/05/13,Justice Busby,Concurred with majority opinion.,concur
"PD-1032-20,-PD-1033-20_Texas_2022/09/28","YEARY, J.","Dissented, argued that the Court's original opinion was flawed, the dismissal of the indictment was an improper remedy, Stephens lacked standing to complain about who represented the State, and the Court should have considered other constitutional provisions and the nature of prosecutorial power.",dissent
21-0667_Texas_2021/08/17,Justice Blacklock,"Concurred, argued that the Texas Constitution clearly grants the House the authority to physically compel the attendance of absent members to achieve a quorum, and the district court erred in prohibiting this.",concur
19-0962_Texas_2021/06/11,Justice Busby,"Concurred, argued that the Texas Constitution does not permit the Legislature to grant a tax exemption by deeming privately owned leased property as public property, as actual public ownership is required for such exemptions.",concur
19-0962_Texas_2021/06/11,Justice Lehrmann,Concurred with majority opinion.,concur
19-0962_Texas_2021/06/11,Justice Boyd,Concurred with majority opinion.,concur
19-0962_Texas_2021/06/11,Justice Devine,Concurred with majority opinion.,concur
19-0962_Texas_2021/06/11,Justice Blacklock,Concurred with majority opinion.,concur
19-0962_Texas_2021/06/11,Justice Bland,Concurred with majority opinion.,concur
19-0962_Texas_2021/06/11,Justice Guzman,"Dissented, argued that Article XI, section 9 of the Texas Constitution provides a tax exemption for property devoted exclusively to public use, regardless of actual public ownership, and thus the charter school's campus should be exempt.",dissent
19-0962_Texas_2021/06/11,Chief Justice Hecht,Dissented with Justice Guzman's opinion.,dissent
19-0962_Texas_2021/06/11,Justice Huddle,Dissented with Justice Guzman's opinion.,dissent
19-0440_Texas_2021/04/16,Justice Busby,"Concurred with majority opinion, delivering the Court's decision that academic dismissal for poor performance does not implicate a protected liberty interest and that due process was followed.",concur
19-0440_Texas_2021/04/16,Justice Massengale,"Concurred in the judgment based on controlling precedent, but questioned whether Texas courts should interpret the Constitution to protect a student's reputation related to graduate education.",concur
19-0767_Texas_2021/04/16,Chief Justice Hecht,"Concurred, argued that civil courts have subject-matter jurisdiction over preemption claims against local ordinances with criminal penalties if the essence of the case is civil and threatens irreparable injury to property rights, and that TPGA has standing to challenge the City's LPG regulations.",concur
19-0767_Texas_2021/04/16,Justice Guzman,Concurred with majority opinion.,concur
19-0767_Texas_2021/04/16,Justice Lehrmann,Concurred with majority opinion.,concur
19-0767_Texas_2021/04/16,Justice Devine,Concurred with majority opinion.,concur
19-0767_Texas_2021/04/16,Justice Busby,Concurred with majority opinion.,concur
19-0767_Texas_2021/04/16,Justice Bland,Concurred with majority opinion.,concur
19-0767_Texas_2021/04/16,Justice Huddle,Concurred with majority opinion.,concur
19-0767_Texas_2021/04/16,Justice Blacklock,"Dissented, argued that TPGA lacks standing to challenge all LPG regulations without showing specific injury for each provision, emphasizing that standing must be applied rigorously claim-by-claim.",dissent
19-0767_Texas_2021/04/16,Justice Boyd,"Dissented with Justice Blacklock's opinion, arguing that TPGA lacks standing to challenge all LPG regulations without showing injury for each specific provision.",dissent
"PD-0856-19,-PD-0857-19_Texas_2021/03/31","Keller, P.J.","Concurred, argued that an appeal suspends the obligation to pay court costs, making the time payment fee prematurely assessed.",concur
"PD-0856-19,-PD-0857-19_Texas_2021/03/31","Hervey, J.",Concurred with majority opinion.,concur
"PD-0856-19,-PD-0857-19_Texas_2021/03/31","Richardson, J.",Concurred with majority opinion.,concur
"PD-0856-19,-PD-0857-19_Texas_2021/03/31","Newell, J.",Concurred with majority opinion.,concur
"PD-0856-19,-PD-0857-19_Texas_2021/03/31","Walker, J.",Concurred with majority opinion.,concur
"PD-0856-19,-PD-0857-19_Texas_2021/03/31","Yeary, J.","Dissented, argued that the time payment fee was not prematurely assessed and that the court should have addressed the constitutional issue, finding the fee constitutional.",dissent
"PD-0856-19,-PD-0857-19_Texas_2021/03/31","Keel, J.",Dissented with Yeary's dissenting opinion.,dissent
"PD-0856-19,-PD-0857-19_Texas_2021/03/31","Slaughter, J.",Dissented with Yeary's dissenting opinion.,dissent
"PD-0856-19,-PD-0857-19_Texas_2021/03/31","McClure, J.",Dissented with Yeary's dissenting opinion.,dissent
