case_id,docket_no,title,state,date,type,opinion_link,description,plaintiff_argument,defendant_argument,decision_outcome,decision_winner,environment,consumers,reproductive_rights,democratic_norms,free_press,public_health,separation_church_state,voting_access,public_education,free_speech,privacy,worker_rights
SJC-13386_Massachusetts_2024/01/23,SJC-13386,Graham v. District Attorney for Hampden District,Massachusetts,2024-01-23,Criminal Law,https://statecourtreport.org/sites/default/files/2024-01/graham-v-da-for-hampden-district-supreme-judicial-court-of-mass-01.23.2024.pdf,"Whether the District Attorney's office failed to comply with its obligations to disclose and investigate evidence of police misconduct, with plaintiffs arguing they failed and the defendant arguing they fulfilled their duties.","The plaintiffs argue that the district attorney's office failed to adequately investigate and disclose evidence of police misconduct, requesting court-ordered remedies including a list of implicated officers and a presumption favoring the DOJ report.","The defendant argues that its office has fulfilled its obligations to disclose and investigate police misconduct, asserting that all relevant information is known and that extensive efforts have been made to obtain and disclose DOJ-reviewed materials.","The court ruled that the district attorney's office breached its duties to disclose and investigate police misconduct, ordering it to obtain and disclose all relevant documents reviewed by the DOJ to the plaintiffs.",plaintiff,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
SJC-11693_Massachusetts_2024/01/11,SJC-11693,Commonwealth v. Mattis,Massachusetts,2024-01-11,Criminal Law,https://statecourtreport.org/sites/default/files/2024-01/commonwealth-v-mattis-sjc-11693_slip_opinion.pdf,Whether mandatory life imprisonment without the possibility of parole for emerging adults (18-20 years old) violates Article 26 of the Massachusetts Declaration of Rights.,The Commonwealth argued that a mandatory life sentence without parole for emerging adults is constitutional if imposed after an individualized hearing.,Sheldon Mattis argued that it is unconstitutional to sentence an emerging adult to life without the possibility of parole in any circumstance.,The court ruled that mandatory life imprisonment without the possibility of parole for emerging adults (18-20 years old) is unconstitutional under Article 26 of the Massachusetts Declaration of Rights and remanded the case for resentencing.,defendant,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
SJC-13329_Massachusetts_2023/05/15,SJC-13329,Commonwealth v. Rader,Massachusetts,2023-05-15,Civil Rights,https://statecourtreport.org/sites/default/files/fastcase/converted/Commonwealth%20v.%20Rader%2C%20Mass.%20SJC-13329.pdf,Whether the police stop and frisk of the defendant violated his Fourth Amendment rights due to a lack of reasonable suspicion or his equal protection rights due to racial profiling.,"The Commonwealth argued that the police stop was lawful, based on reasonable suspicion, and that the officers had a race-neutral reason for the stop, rebutting any inference of discriminatory motive.","The defendant argued that the stop lacked reasonable suspicion and violated his equal protection rights due to racial profiling, supported by statistical evidence of discriminatory policing.","The court affirmed the denial of the defendant's motion to suppress, concluding that the stop did not violate his Fourth Amendment or equal protection rights.",plaintiff,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
SJC-13248_Massachusetts_2023/03/28,SJC-13248,Commonwealth v. Privette,Massachusetts,2023-03-28,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/Commonwealth%20v.%20Privette%2C%20Mass.%20SJC-13248.pdf,"Whether, under the collective knowledge doctrine, information known to other investigating officers may be imputed to the officer who initiated a stop to establish reasonable suspicion without violating Article 14 of the Massachusetts Declaration of Rights.","The investigatory stop was constitutionally permissible, and Dwan's knowledge (including the suspect having facial hair) should be imputed to Doherty under the horizontal collective knowledge doctrine to establish reasonable suspicion.","The investigatory stop was unconstitutional because the acting officer lacked reasonable suspicion, and the horizontal collective knowledge doctrine should not be applied, or at least not broadly enough to impute Dwan's and Lopez's knowledge to Doherty.","The court affirmed the denial of the defendant's motion to suppress evidence, finding that the investigatory stop was constitutionally permissible based on reasonable suspicion, with Dwan's knowledge imputed to Doherty under a limited horizontal collective knowledge doctrine.",plaintiff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,protected,NA
SJC-13284_Massachusetts_2023/03/07,SJC-13284,Barron v. Kolenda,Massachusetts,2023-03-07,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/Barron%20v.%20Kolenda%2C%20Mass.%20SJC-13284.pdf,"Whether a town's public comment policy, which includes civility restraints on the content of speech, violates the rights to assemble and speak in a peaceable manner and to free speech under Articles 19 and 16 of the Massachusetts Declaration of Rights.","The town's public comment policy is unconstitutional because it disallows criticism of board members and their decisions and regulates protected speech based on content and viewpoint, violating state constitutional rights.",The town's public comment policy is constitutional and necessary to maintain an orderly and peaceable public comment session at governmental meetings.,"The Supreme Judicial Court reversed the Superior Court's judgment, declaring the town's public comment policy unconstitutional under Articles 19 and 16 of the Massachusetts Declaration of Rights, and remanded the case for further proceedings.",plaintiff,NA,NA,NA,protected,NA,NA,NA,NA,NA,protected,NA,NA
SJC-13194_Massachusetts_2022/12/19,SJC-13194,Kligler v. Attorney General,Massachusetts,2022-12-19,Civil Due Process,https://statecourtreport.org/sites/default/files/fastcase/converted/Kligler%20v.%20Attorney%20General%2C%20Mass.%20SJC-13194.pdf,"Whether the Massachusetts Declaration of Rights provides a substantive due process right to physician-assisted suicide, which the plaintiffs argue it does, and the defendants argue it does not and is prohibited by law.","The plaintiffs contend that terminally ill patients with six months or less to live have a constitutional right to receive a prescription for lethal medication to bring about death at a time and in a manner of their choosing, and that physicians should not be prosecuted for providing such assistance.","The defendants argue that physician-assisted suicide is not immune from prosecution in Massachusetts, that the law of manslaughter may prohibit it without offending constitutional protections, and that there is no fundamental right to physician-assisted suicide.","The court concluded that the Massachusetts Declaration of Rights does not protect physician-assisted suicide and that the law of manslaughter may prohibit it without offending constitutional protections. Kligler's claim was dismissed for lack of an actual controversy, while the Superior Court's summary judgment order against Steinbach was affirmed.",defendant,NA,NA,NA,protected,NA,protected,NA,NA,NA,protected,infringed,NA
SJC-13236_Massachusetts_2022/10/20,SJC-13236,Welter v. Board of Registration in Medicine,Massachusetts,2022-10-20,Economic and Labor Rights,https://statecourtreport.org/sites/default/files/fastcase/converted/Welter%20v.%20Bd.%20of%20Registration%20in%20Med.%2C%20Mass.%20SJC-13236.pdf,"Whether due process requires the Board of Registration in Medicine to prove common-law fraud elements, such as intent and reliance, before suspending a physician's license for deceptive advertising or conduct.","Dr. Welter argued that his due process rights were violated because the board suspended his license without proving common-law fraud elements like intent and patient reliance, and that the sanction was excessive.","The Board of Registration in Medicine argued that its regulations do not require proof of common-law fraud elements, are rationally related to protecting public health and confidence, and its decision and sanction were appropriate.","The Supreme Judicial Court affirmed the Board of Registration in Medicine's decision, ruling that the regulations do not violate due process and the board's findings and sanction were supported by evidence.",defendant,NA,protected,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA
SJC-13197_Massachusetts_2022/09/06,SJC-13197,Rodriguez v. Massachusetts Parole Board,Massachusetts,2022-09-06,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/Rodriguez%20v.%20Mass.%20Parole%20Bd.%2C%20Mass.%20SJC-13197.pdf,"Whether the Massachusetts Parole Board's denial of parole to a juvenile offender sentenced to life in prison denied him the ""meaningful opportunity to obtain release"" guaranteed by the Massachusetts Declaration of Rights.","The plaintiff argued that the parole board's fourth denial of his parole request denied him the ""meaningful opportunity to obtain release"" afforded to juvenile offenders sentenced to life in prison, despite his rehabilitative efforts and advanced age.","The Massachusetts Parole Board argued that its decision was consistent with the law, that the plaintiff was ""not yet rehabilitated,"" and his release was ""not compatible with the welfare of society,"" after properly considering youth-related factors.","The Supreme Judicial Court of Massachusetts affirmed the Superior Court's judgment, which upheld the parole board's decision to deny the plaintiff release on parole.",defendant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SJC-13307_Massachusetts_2022/08/30,SJC-13307,Lyons v. Secretary of the Commonwealth,Massachusetts,2022-08-30,Voting Rights and Elections,https://statecourtreport.org/sites/default/files/fastcase/converted/Lyons%20v.%20Sec%27y%20of%20the%20Commonwealth%2C%20Mass.%20SJC-13307.pdf,"Whether the Massachusetts Legislature has the constitutional authority to enact universal early voting provisions and other election reforms under the VOTES act, or if these provisions are unconstitutional under Article 45 and other parts of the Massachusetts Constitution.","The plaintiffs argued that the universal early voting provisions of the VOTES act are facially unconstitutional because Article 45 of the Massachusetts Constitution limits voting to in-person on election day, except for specific absentee voting circumstances. They also challenged poll worker appointment rules, electioneering bans, electronic voting for disabled/overseas voters, and counting ballots of voters who die after casting.","The Secretary of the Commonwealth argued that the Legislature has broad constitutional powers to regulate elections and enhance voting opportunities, and that the VOTES act's provisions are consistent with the Constitution.","The court ruled in favor of the Secretary of the Commonwealth on all claims, denying the plaintiffs' request for injunctive relief and upholding the constitutionality of the VOTES act.",defendant,NA,NA,NA,protected,NA,NA,NA,protected,NA,protected,NA,NA
SJC-13257_Massachusetts_2022/06/22,SJC-13257,Anderson v. Attorney General,Massachusetts,2022-06-22,Voting Rights and Elections,https://statecourtreport.org/sites/default/files/fastcase/converted/Anderson%20v.%20Attorney%20Gen.%2C%20Mass.%20SJC-13257.pdf,"Whether the Attorney General's summary and the 'yes' and 'no' statements for a legislative amendment proposing a graduated income tax are unfair and misleading, with plaintiffs arguing they are and defendants arguing they are not.","The plaintiffs contend that the summary and 'yes' and 'no' statements mislead voters by suggesting additional tax revenue would increase education and transportation spending, when the Legislature could potentially redirect existing funds.","The defendants argue that the summary and statements are fair, concise, and accurately track the language of the proposed amendment, and are not required to include legal analysis of potential flaws or how the Legislature might spend other monies.","The court ruled that the Attorney General's summary and the 'yes' and 'no' statements comply with constitutional and statutory requirements, disagreeing with the plaintiffs' claims of unfairness and misleading content.",defendant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SJC-13237_Massachusetts_2022/06/14,SJC-13237,Koussa v. Attorney General,Massachusetts,2022-06-14,Voting Rights and Elections,https://statecourtreport.org/sites/default/files/fastcase/converted/Koussa%20v.%20Attorney%20Gen.%2C%20Mass.%20SJC-13237.pdf,"Whether the Attorney General's certification of initiative petitions, which define app-based drivers as independent contractors and limit network companies' tort liability, violates the related subjects requirement of the Massachusetts Constitution.","The plaintiffs argued that the initiative petitions contained two substantively distinct policy decisions, violating the related subjects requirement of art. 48, and that the Attorney General's summaries of the proposed laws were unfair.","The Attorney General argued that the petitions complied with art. 48, containing only related subjects, and that the summaries were fair. Interveners contended that the tort liability provisions were merely downstream consequences of defining the driver-company relationship.","The court ruled that the Attorney General's certifications of the initiative petitions were in error because the petitions violated the related subjects requirement of art. 48, and therefore the petitions cannot be placed on the ballot.",plaintiff,NA,protected,NA,protected,NA,NA,NA,protected,NA,NA,NA,protected
SJC-13273_Massachusetts_2022/06/13,SJC-13273,Colpack v. Attorney General,Massachusetts,2022-06-13,Voting Rights and Elections,https://statecourtreport.org/sites/default/files/fastcase/converted/Colpack%20v.%20Attorney%20Gen.%2C%20Mass.%20SJC-13273.pdf,"Whether Initiative Petition 21-03 meets the ""related subjects"" requirement of art. 48 of the Massachusetts Constitution for ballot initiatives, which mandates that a petition contain only subjects that are related or mutually dependent.","The plaintiffs argued that the Attorney General's certification was improper because Initiative Petition 21-03 does not meet the related subjects requirement, as its provisions are substantively distinct, combine contradictory positions, and its risk mitigation measures are ill-suited or ineffective.","The Attorney General contended that Initiative Petition 21-03 was properly certified because its various provisions form an integrated scheme, sharing a common purpose of modernizing alcohol sales and mitigating potential negative effects, thus satisfying the related subjects requirement.","The court affirmed the Attorney General's certification of Initiative Petition 21-03, concluding that the petition is in proper form to be submitted to the voters.",defendant,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
SJC-13086_Massachusetts_2021/12/22,SJC-13086,Commonwealth v. Sweeting-Bailey,Massachusetts,2021-12-22,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/Commonwealth%20v.%20Sweeting-Bailey%2C%20Mass.%20SJC-13086.pdf,"Whether police officers had reasonable suspicion to pat frisk the defendant, a passenger in a vehicle stopped for a traffic violation, based on the erratic behavior of another passenger and other factors.","The officers had reasonable suspicion based on the totality of circumstances, including a companion's distracting behavior, the occupants' criminal histories involving firearms, and gang affiliations, to believe the defendant was armed and dangerous.","The officers' suspicion was a ""mere hunch"" not supported by objectively reasonable facts, as the defendant himself was cooperative, and the other factors were insufficient to justify the patfrisk.","The court affirmed the denial of the defendant's motion to suppress, ruling that the patfrisk was constitutional.",plaintiff,NA,NA,NA,infringed,NA,NA,NA,NA,NA,NA,infringed,NA
SJC-13171_Massachusetts_2021/12/06,SJC-13171,Commonwealth v. Dejesus,Massachusetts,2021-12-06,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/Commonwealth%20v.%20Dejesus%2C%20Mass.%20SJC-13171.pdf,"Whether the evidence obtained from a warrantless search should be suppressed because the defendant lacked a reasonable expectation of privacy in the searched area, and whether the separate standing requirement under Article 14 of the Massachusetts Declaration of Rights should be abolished.","The Commonwealth argued that the motion to suppress was properly denied because the defendant did not have a reasonable expectation of privacy in the basement, and there was sufficient evidence to prove possession of the firearm.","The defendant argued that the firearm and feeding device should have been suppressed as fruits of a warrantless search because he lacked a reasonable expectation of privacy in the basement, and that there was insufficient evidence that he possessed the firearm.","The court affirmed the defendant's convictions for possessing a firearm without a license and a large capacity feeding device, denying the motion to suppress and abolishing the separate standing requirement under Article 14.",plaintiff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,protected,NA
SJC-13073_Massachusetts_2021/10/12,SJC-13073,Edwards v. Commonwealth,Massachusetts,2021-10-12,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/Edwards%20v.%20Commonwealth%2C%20Mass.%20SJC-13073.pdf,"Whether the Massachusetts whistleblower act applies to the dismissal of the Sex Offender Registry Board (SORB) chair by the Governor, and whether genuine issues of material fact remain regarding the plaintiff's claim of retaliatory termination.","The plaintiff argues that her dismissal as SORB chair was a retaliatory action under the Massachusetts whistleblower act because she objected to a legally erroneous decision by a hearing examiner, which she reasonably believed violated a law or policy.","The Commonwealth argues that the whistleblower act does not apply to the Governor's dismissal of the SORB chair, that the Governor's actions are not attributable to the Commonwealth, that the act conflicts with the registration act (which states the chair serves ""at the pleasure of the governor""), and that its application violates the constitutional principle of separation of powers.","The court affirmed the Superior Court's denial of the Commonwealth's motion for summary judgment, concluding that the whistleblower act is applicable in these circumstances and that genuine issues of material fact remain in dispute, allowing the case to proceed.",plaintiff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,protected
SJC-12919_Massachusetts_2021/06/01,SJC-12919,Commonwealth v. Delgado-Rivera,Massachusetts,2021-06-01,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/Commonwealth%20v.%20Delgado-Rivera%2C%20Mass.%20SJC-12919.pdf,"Whether Jorge Delgado-Rivera had a reasonable expectation of privacy in text messages he sent that were stored on another person's cellular telephone, with Delgado-Rivera arguing he had such an interest and the Commonwealth arguing he did not.",The Commonwealth argued that Delgado-Rivera had no standing to challenge the search of the cellular telephone because he had no reasonable expectation of privacy in the text messages stored on another person's device.,Delgado-Rivera argued that he had a privacy interest in the text messages he sent that were stored on his codefendant's cellular telephone and therefore had standing to challenge the search.,"The court ruled that Delgado-Rivera had no reasonable expectation of privacy in the text messages sent by him and stored on another person's cellular telephone, vacating the lower court's decision to allow his motion to suppress.",plaintiff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,infringed,NA
