case_id,docket_no,title,state,date,type,opinion_link,description,plaintiff_argument,defendant_argument,decision_outcome,decision_winner,environment,consumers,reproductive_rights,democratic_norms,free_press,public_health,separation_church_state,voting_access,public_education,free_speech,privacy,worker_rights
2022-KK-01827_Louisiana_2023/09/08,2022-KK-01827,State v. Lee,Louisiana,2023-09-08,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Lee%2C%20La.%202022-KK-01827.pdf,Whether Article 930.10 of the Code of Criminal Procedure violates the state constitution's separation of powers provision by permitting the judicial branch to exercise the governor's exclusive power to pardon a final conviction.,"The Attorney General argued that Article 930.10 unconstitutionally permits courts to grant clemency to criminal defendants, a power exclusively granted to the governor, thus violating the separation of powers.","The defendant argued that Article 930.10 is constitutional, does not violate the separation of powers, and does not infringe upon the governor's right to issue clemency, especially in cases with new evidence.","The court reversed the district court's ruling, vacated the amended conviction and sentence, reinstated the original conviction and sentence, and declared Article 930.10 of the Code of Criminal Procedure unconstitutional.",plaintiff,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
2022-CC-01784_Louisiana_2023/05/05,2022-CC-01784,Jameson v. Montgomery,Louisiana,2023-05-05,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/Jameson%20v.%20Montgomery%2C%20La.%202022-CC-01784.pdf,"Whether absolute prosecutorial immunity shields an assistant district attorney and district attorney from civil liability for alleged intentional misrepresentation and misconduct during plea bargaining and sentencing, or if such actions fall outside the scope of immunity or are subject to statutory exceptions for intentional torts.","The plaintiffs argued that the assistant district attorney's intentional misrepresentations and misconduct during plea and sentencing, and the district attorney's vicarious liability or employment-related negligence, should not be protected by absolute immunity, especially given statutory exceptions for intentional torts and victims' constitutional rights.","The defendants argued that the assistant district attorney and district attorney are entitled to absolute prosecutorial immunity for actions taken within the scope of their prosecutorial duties, which include plea bargaining and sentencing, regardless of alleged intentional misconduct.","The court reversed the lower courts' judgments, sustained the exception of no cause of action, and dismissed the suit with prejudice, finding that both the ADA and DA are entitled to absolute prosecutorial immunity.",defendant,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
2021-K-01788_Louisiana_2022/11/10,2021-K-01788,State v. Gleason,Louisiana,2022-11-10,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Gleason%2C%20La.%202021-K-01788.pdf,"Whether the common law procedural rule of abatement ab initio, which vacates a conviction when a defendant dies during a direct appeal, should be abandoned in Louisiana.","The State argues the abatement ab initio doctrine should be abandoned in favor of an ""Alabama Rule"" approach, where the conviction is maintained with a notation of the defendant's death, aligning with Louisiana's policy shift towards victims' rights.","The defense contends that the right to appeal in Louisiana is constitutionally protected, unlike other states, and any change to the abatement ab initio doctrine should be left to the legislature.","The court reversed the court of appeal's ruling, dismissed the appeal, and remanded the matter to the trial court with instructions to note in the record that the conviction removed the defendant's presumption of innocence but was neither affirmed nor reversed due to his death.",plaintiff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-KP-00508_Louisiana_2022/11/01,2022-KP-00508,State v. Allen,Louisiana,2022-11-01,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Allen%2C%20La.%202022-KP-00508.pdf,"Whether Kevin O'Brien Allen was denied effective assistance of counsel in relation to his habitual offender sentencing, leading to an unconstitutionally excessive life sentence.","The trial court correctly denied the motion to reconsider the sentence, finding the life sentence was required by statute.","Kevin O'Brien Allen argued he was denied effective assistance of counsel because his attorney failed to argue the mandatory life sentence was excessive and failed to present mitigating evidence, resulting in an unconstitutionally excessive sentence.","The court reversed the trial court's ruling, vacated Mr. Allen's life sentence, and remanded the case for resentencing to a term of imprisonment that is not unconstitutionally excessive.",defendant,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
2021-KP-01893_Louisiana_2022/10/21,2021-KP-01893,State v. Reddick,Louisiana,2022-10-21,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Reddick%2C%20La.%202021-KP-01893.pdf,"Whether the new rule announced in Ramos v. Louisiana, requiring unanimous jury verdicts, applies retroactively to cases on state collateral review.","The State argues that the Ramos rule does not apply retroactively to cases on state collateral review, asserting it is not a watershed rule and that retroactive application would impose an overwhelming administrative burden.","Reddick argues that the Ramos rule must be applied retroactively to cases on collateral review, asserting it is a watershed rule or that the Teague approach should be modified for broader retroactive application.","The court held that the new rule of criminal procedure announced in Ramos, which provides for unanimity in jury verdicts, is not retroactive on state collateral review in Louisiana.",plaintiff,NA,NA,NA,infringed,NA,NA,NA,NA,NA,NA,NA,NA
2021-CA-01414_Louisiana_2022/03/25,2021-CA-01414,"Westlawn Cemeteries, LLC v. The Louisiana Cemetery Board",Louisiana,2022-03-25,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/Westlawn%20Cemeteries%2C%20LLC%20v.%20The%20La.%20Cemetery%20Bd.%2C%20La.%202021-CA-01414.pdf,"Whether Louisiana Administrative Code 46:XIII.1503 C, which requires trust income not remitted within 120 days to become part of the trust principal, is unconstitutional because it exceeds the Louisiana Cemetery Board's statutory authority and conflicts with legislative intent, or if it is a constitutional and valid administrative promulgation.","Westlawn argued that LAC 46:XIII.1503 C is unconstitutional because it exceeds the LCB's statutory authority, directly conflicts with La. R.S. 8:454.1, violates substantive due process rights, is void for vagueness, and constitutes an improper exercise of primary legislative authority.","The LCB argued that LAC 46:XIII.1503 C is constitutional as a valid promulgation pursuant to legislative authority, merely determines facts upon which La. R.S. 8:454.1 C operates, is administrative in nature, and serves to protect perpetual trust income and ensure regular cemetery maintenance.","The court affirmed the district court's judgment, finding that the Louisiana Cemetery Board exceeded its authority in promulgating LAC 46:XIII.1503 C, and therefore declared the rule unconstitutional on its face.",plaintiff,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
2021-CA-0858_Louisiana_2022/03/25,2021-CA-0858,Mellor v. The Parish of Jefferson,Louisiana,2022-03-25,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/Mellor%20v.%20The%20Par.%20of%20Jefferson%2C%20La.%202021-CA-0858.pdf,"Whether the Jefferson Parish ordinance establishing a School Bus Safety Enforcement Program (SBSEP) is constitutional, given its mandate for the School Board to administer the system, which the plaintiffs argue violates constitutional provisions limiting local government authority over school boards, while the defendant argues it is a valid exercise of power consistent with the School Board's duties.","The SBSEP is unconstitutional because it violates Louisiana Constitution Article VI, Section 5(G) and Article VIII, Section 10(A) by mandating the School Board, an independent state entity, to administer the program.","The SBSEP is constitutional as it is consistent with the School Board's mandates to provide safe student transportation, and the School Board voluntarily agreed to administer it without its enforcement power being impermissibly usurped.","The court affirmed the trial court's judgment, finding the School Bus Safety Enforcement Program (SBSEP) ordinance unconstitutional and remanded the matter for further proceedings.",plaintiff,NA,NA,NA,protected,NA,NA,NA,NA,protected,NA,NA,NA
2021-OC-00552_Louisiana_2021/12/10,2021-OC-00552,Calcasieu Parish School Board Sales v. Nelson Industrial Steam Co.,Louisiana,2021-12-10,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/Calcasieu%20Parish%20Sch.%20Bd.%20Sales%20v.%20Nelson%20Indus.%20Steam%20Co.%2C%20La.%202021-OC-00552.pdf,Whether Act 3 violates the Tax Limitation Clause by levying a new tax or increasing an existing tax without a two-thirds supermajority vote in the Legislature.,"The plaintiff argued that Act 3 was merely interpretative, clarifying existing law, and did not impose a new tax, thus not requiring a supermajority vote.","The defendant argued that Act 3 created a new tax by narrowing a tax exclusion, and therefore was unconstitutional because it failed to garner the required two-thirds supermajority vote.","The court affirmed the lower court's ruling that Act 3 is unconstitutional because it imposed a new tax without the required supermajority vote, dismissing the plaintiff's claims.",defendant,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
2020-C-01017_Louisiana_2021/05/13,2020-C-01017,"Bayou Bridge Pipeline, LLC v. 38.00 Acres",Louisiana,2021-05-13,Economic and Labor Rights,https://statecourtreport.org/sites/default/files/fastcase/converted/Bayou%20Bridge%20Pipeline%2C%20LLC%20v.%2038.00%20Acres%2C%20La.%20No.%202020-C-01017.pdf,"Whether an award of attorney fees and other litigation costs to defendant landowners in an expropriation proceeding may be upheld under current law, specifically when the expropriating entity is private and the award is based on the Louisiana Constitution of 1974 rather than statutory law.","BBP argued that statutory law (La. R.S. 13:5111) does not allow for attorney fees in this case because BBP is not a state agency, and that the Louisiana Constitution's 'just compensation' clause does not provide for such awards in expropriation actions.","Defendants argued they were entitled to attorney fees and litigation costs under statutory law because BBP acted as a government agent, and that the Louisiana Constitution's 'full extent of his loss' provision includes attorney fees and damages for due process violations.","The Supreme Court affirmed the court of appeal's award of attorney fees and litigation costs to the defendants, finding the basis for the award in the Louisiana Constitution of 1974, and remanded the matter to the trial court for further proceedings.",defendant,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
2020-C-01231_Louisiana_2021/05/13,2020-C-01231,Lowther v. Town of Bastrop,Louisiana,2021-05-13,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/Lowther%20v.%20Town%20of%20Bastrop%2C%20La.%20No.%202020-C-01231.pdf,"Whether a writ of mandamus can compel a municipality to satisfy a judgment for back wages owed to its firefighter employees, with the plaintiffs arguing it is a ministerial duty and the defendant arguing it is a discretionary act requiring appropriation.","The Firefighters argued that the City has a statutorily and constitutionally mandated ministerial duty to pay or appropriate funds for their back wages, enforceable by a writ of mandamus.","The City argued that paying a judgment is a discretionary act requiring appropriation, not a ministerial duty, and thus cannot be compelled by a writ of mandamus.","The Supreme Court reversed the lower courts' decision, finding that the Firefighters' petition for a writ of mandamus stated a valid cause of action.",plaintiff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,protected
