case_id,docket_no,title,state,date,type,opinion_link,description,plaintiff_argument,defendant_argument,decision_outcome,decision_winner,environment,consumers,reproductive_rights,democratic_norms,free_press,public_health,separation_church_state,voting_access,public_education,free_speech,privacy,worker_rights
SCAP-22-0000268_Hawaii_2024/05/30,SCAP-22-0000268,Kanahele v. State,Hawaii,2024-05-30,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/Kanahele%20v.%20State%2C%20Haw.%20SCAP-22-0000268.pdf,"Whether Act 14 of 1995 precludes claims regarding the 2018 designation of the Mauna Kea Access Road (MKAR) as a state highway, with plaintiffs arguing it does not and defendants arguing it does.","The plaintiffs argued that Act 14 of 1995 does not bar their claims because the 2018 designation of the MKAR as a state highway constituted a new breach of trust, and the State failed to follow proper procedures for this designation, violating its fiduciary duties under the Hawaiian Homes Commission Act (HHCA).","The defendants argued that Act 14 of 1995 fully and finally resolved all claims related to the uncompensated use of Hawaiian home lands for state roads and highways, including the MKAR, and the 2018 designation did not give rise to any new claims.",The Supreme Court vacated the circuit court's summary judgment in favor of the defendants and remanded the case with instructions to grant summary judgment to the plaintiffs.,plaintiff,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
SCAP-22-0000368_Hawaii_2024/03/05,SCAP-22-0000368,Davis v. Bissen,Hawaii,2024-03-05,Economic and Labor Rights,https://statecourtreport.org/sites/default/files/fastcase/converted/Davis%20v.%20Bissen%2C%20Haw.%20SCAP-22-0000368.pdf,Whether the County of Maui was constitutionally required to provide a contested case hearing before seizing and destroying the personal property of houseless individuals during an encampment sweep.,"The plaintiffs argued that their personal property, including items used for shelter and survival, constituted a protected property interest under the state and federal constitutions, requiring a pre-deprivation contested case hearing before seizure and destruction.","The County argued that houseless individuals had no protected property interest in storing belongings on public land, and even if they did, existing procedures like notice and outreach were sufficient, making a contested case hearing unnecessary and administratively burdensome.","The court affirmed the circuit court's order, holding that the Hawai'i Constitution's due process clause required a pre-deprivation contested case hearing for plaintiffs Davis and Lau before their personal property could be seized and destroyed, and thus properly denied the County's motion to dismiss as to them.",plaintiff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,protected,NA
SCAP-22-0000561_Hawaii_2024/02/07,SCAP-22-0000561,State v. Wilson,Hawaii,2024-02-07,Criminal Law,https://statecourtreport.org/sites/default/files/2024-02/hawaii-v-wilson-hawaii-supreme-court-02.07.2024.pdf,Whether Hawaiʻi's 'place to keep' laws (HRS § 134-25(a) and § 134-27(a)) violate an individual's right to keep and bear arms for self-defense under the Hawaiʻi Constitution and the Second Amendment to the United States Constitution.,"The State argued that Wilson lacked standing to challenge the licensing law and that the 'place to keep' laws do not violate constitutional rights, as Hawaiʻi has no state constitutional right to carry a firearm in public and the Second Amendment allows for restrictions.","Wilson argued that HRS § 134-25(a) and § 134-27(a) infringe upon his constitutional right to keep and bear a firearm for self-defense, citing Bruen and claiming both the U.S. and Hawaiʻi Constitutions confer this right to carry a handgun for self-defense outside the home.",The court vacated the circuit court's order granting the defendant's motion to dismiss counts 1 and 2 and remanded the case to the Circuit Court of the Second Circuit.,plaintiff,NA,NA,NA,protected,NA,protected,NA,NA,NA,NA,NA,NA
SCWC-20-0000175_Hawaii_2023/04/06,SCWC-20-0000175,State v. Lafoga,Hawaii,2023-04-06,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Lafoga%2C%20Haw.%20SCWC-20-0000175.pdf,"Whether the circuit court's decision to empanel an anonymous jury, without strong justification and without taking precautions to mitigate prejudice, violated the defendants' constitutional rights to a fair trial, presumption of innocence, impartial jury, and effective assistance of counsel.","The State implicitly argued that the anonymous jury was permissible or that any error in empaneling it was harmless, and that the court took reasonable precautions.","The defendants argued that the anonymous jury violated their constitutional rights to presumption of innocence, an impartial jury, effective assistance of counsel, and an impartial tribunal, constituting structural error requiring a new trial.","The court upheld the circuit court's decision to empanel an anonymous jury, concluding that any error was harmless.",plaintiff,NA,NA,NA,infringed,infringed,NA,NA,NA,NA,NA,NA,NA
SCWC-16-0000460_Hawaii_2023/03/15,SCWC-16-0000460,State v. Hewitt,Hawaii,2023-03-15,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Hewitt%2C%20Haw.%20SCWC-16-0000460.pdf,"Whether Miranda warnings are required for police questioning of a person confined to a hospital bed, specifically regarding when ""custody"" is established under the Hawai'i Constitution, with the plaintiff arguing warnings were not required and the defendant arguing they were.","The State argued that Hewitt was not in custody at the time of questioning, and therefore, Miranda warnings were not required.",Hewitt argued that she was in custody during police questioning in the hospital and was thus entitled to Miranda warnings.,"The court reversed the ICA's judgment, affirmed the district court's judgment of nolle prosequi for both counts against Hewitt, expressly overruled *Sagapolutele-Silva*'s abrogation of *Ketchum*'s bright-line rule, and held that Miranda warnings are required when probable cause to arrest has developed or when a person is in custody under the totality of circumstances.",defendant,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
SCRQ-22-0000118_Hawaii_2023/03/15,SCRQ-22-0000118,Ohana v. Univiversity of Hawai'i,Hawaii,2023-03-15,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/%27Ohana%20v.%20Univ.%20of%20Hawai%27i%2C%20Haw.%20SCRQ-22-0000118.pdf,"Whether the burden of proof shifts to the government in constitutional challenges to administrative rules based on Article XII, Section 7 of the Hawai'i Constitution, and what standard governs such challenges.","The Flores-Case 'Ohana (FCO) argued that the burden of proof should shift to the government and that the Ka Pa'akai framework, which requires agencies to consider the impact on Native Hawaiian rights, should apply to administrative rulemaking.","The University of Hawai'i (UH) promulgated the rules. The Attorney General (amicus curiae) argued that the burden of proof should remain with the challenging party and that the Ka Pa'akai framework, designed for contested cases, should not apply in the same way to administrative rulemaking because rulemaking does not produce an evidentiary record.","The court held that the burden of proof remains with the challenging party, but affirmed that the Ka Pa'akai framework applies to administrative rulemaking, requiring agencies to conduct a contemporaneous analysis of Native Hawaiian traditional and customary rights before adopting rules. The case was remanded for further proceedings.",plaintiff,protected,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
SCWC-20-0000650_Hawaii_2023/01/17,SCWC-20-0000650,State v. Canosa,Hawaii,2023-01-17,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Canosa%2C%20Haw.%20SCWC-20-0000650.pdf,"Whether a sixteen-month delay in sentencing deprived the defendant of due process and a fundamentally fair sentencing proceeding, and whether this delay rendered the defendant's allocution constitutionally inadequate.","The State argued that the delay did not prevent the court from legally resentencing the defendant, nor did it constitute a waiver of the State's right, and that the defendant's claims were waived.","Canosa argued that the sixteen-month delay in sentencing violated his due process rights and right to allocution, especially because the ordinary maximum terms of imprisonment had expired before resentencing, making the extended sentences illegal.","The court vacated the Intermediate Court of Appeals' judgment, ruling that the State's unreasonable delay in sentencing deprived the defendant of due process and a fundamentally fair sentencing proceeding, and ordered his immediate release with a sentence of time served.",defendant,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
SCAP-21-0000576_Hawaii_2022/09/08,SCAP-21-0000576,State v. Obrero,Hawaii,2022-09-08,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Obrero%2C%20Haw.%20SCAP-21-0000576.pdf,"Whether Hawaiʻi Revised Statutes (HRS) § 801-1, which requires a grand jury indictment for felony prosecutions, was implicitly repealed or superseded by a 1982 constitutional amendment allowing felony charges via preliminary hearing.","The State argued that the 1982 constitutional amendment to Article I, Section 10, effectively nullified HRS § 801-1's grand jury protections by authorizing the State to use complaints and preliminary hearings to initiate felony prosecutions, and that HRS § 801-1 was implicitly repealed.","Obrero argued that HRS § 801-1 plainly requires a grand jury indictment for felony prosecutions not within district court jurisdiction or chargeable by information, that the statute has not been implicitly repealed, and that the State's use of a preliminary hearing after a grand jury no-bill is unconstitutional.","The court reversed the circuit court's denial of Obrero's motion to dismiss, ruling that the State cannot subject Obrero to trial and sentencing without a grand jury indictment as required by HRS § 801-1.",defendant,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
SCWC-19-0000491_Hawaii_2022/06/03,SCWC-19-0000491,State v. Sagapolutele-Silva,Hawaii,2022-06-03,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Sagapolutele-Silva%2C%20Haw.%20SCWC-19-0000491.pdf,"Whether the test for determining if a suspect is ""in custody"" for Miranda warnings should rely solely on the existence of probable cause (as argued by lower courts and implicitly supported by the defendant's initial success) or on a totality of the circumstances (as argued by the State and ultimately adopted by the Supreme Court).","The State argued that the ""custody"" test for Miranda warnings should be based on the totality of the circumstances, with probable cause being relevant but not dispositive.","Sagapolutele-Silva argued that, even under a totality of the circumstances test, she was in custody during the OVUII investigation, and the lower courts had correctly suppressed her statements based on probable cause.","The court vacated the lower court's order suppressing Sagapolutele-Silva's statements, clarifying that custody is determined by the totality of the circumstances, not solely by probable cause, and remanded the case.",plaintiff,NA,NA,NA,NA,NA,NA,NA,NA,NA,infringed,NA,NA
SCPW-22-0000078_Hawaii_2022/05/09,SCPW-22-0000078,Hicks v. 2021 Hawaii Reapportionment Commission,Hawaii,2022-05-09,Voting Rights and Elections,https://statecourtreport.org/sites/default/files/fastcase/converted/Hicks%20v.%202021%20Hawai%E2%80%98i%20Reapportionment%20Comm%27n%2C%20Haw.%20SCPW-22-0000078.pdf,"Whether the 2021 Hawaiʻi Reapportionment Commission was required to fully implement the 'district within district' guidelines for legislative districts, or if it had discretion to consider them alongside other policy objectives.","The plaintiff argues that the 2021 Reapportionment Plan is invalid because it fails to give adequate effect to constitutional and statutory 'district within district' guidelines, which require representative districts to be wholly included within senatorial districts and legislative districts within U.S. congressional districts, even when practicable.","The defendant argues that it satisfied its obligations by considering the 'district within district' guidelines alongside other policy objectives and that the guidelines are discretionary, not mandatory, thus the Plan is valid and no abuse of discretion occurred.","The court denied the petitioners' request, ruling that the Reapportionment Commission has discretion in applying 'district within district' guidelines and is not required to give them any particular effect, as long as they are considered.",defendant,NA,NA,NA,infringed,NA,NA,NA,infringed,NA,NA,NA,NA
SCAP-19-0000372_Hawaii_2021/11/04,SCAP-19-0000372,League of Women Voters of Honolulu  v. State,Hawaii,2021-11-04,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/League%20of%20Women%20Voters%20of%20Honolulu%20%20v.%20State%2C%20Haw.%20SCAP-19-0000372.pdf,Whether a bill that undergoes a non-germane amendment must restart the constitutional three readings process in each legislative house.,"The plaintiffs argued that Act 84 was unconstitutional because the bill's substance was entirely changed by a non-germane amendment, requiring new readings in the Senate, which did not occur.","The State argued that the Legislature's rules permit a bill to be read by title only and do not require new readings after amendments, even if the content is entirely substituted.","The court vacated the circuit court's summary judgment for the State and remanded the case with instructions to grant the plaintiffs' motion for summary judgment, ruling Act 84 invalid.",plaintiff,NA,NA,NA,protected,NA,protected,NA,NA,protected,protected,NA,NA
SCPW-21-0000483_Hawaii_2021/10/12,SCPW-21-0000483,In re Individuals in Custody of the State,Hawaii,2021-10-12,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/In%20re%20State%2C%20Haw.%20SCPW-21-0000483.pdf,"Whether the Supreme Court of Hawaii should grant extraordinary relief to order the expedited release of certain inmates and mandate specific public health measures in correctional facilities during the COVID-19 pandemic, or if existing legal mechanisms and changed circumstances render such relief unnecessary.","The Office of the Public Defender (OPD) argued that the COVID-19 pandemic created an unprecedented public health emergency requiring extraordinary relief, including the expedited release of certain categories of inmates and court-ordered public health measures in correctional facilities, to protect inmates and the public.","The respondents (DPS, prosecuting attorneys) argued that conditions had changed since prior petitions, with widespread vaccine availability and a federal settlement addressing pandemic response in correctional facilities, making the requested extraordinary relief unwarranted and that existing legal mechanisms for inmate release were sufficient.","The court granted the petition in part, ordering the Department of Public Safety (DPS) to comply with HRS § 353-6.2 regarding periodic reviews and transmission of findings for pretrial detainees, but denied all other requests for extraordinary relief.",other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCWC-16-0000797_Hawaii_2021/02/09,SCWC-16-0000797,State v. Lee,Hawaii,2021-02-09,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Lee%2C%20Haw.%20SCWC-16-0000797.pdf,"Whether evidence obtained after police entered Joshua Lee's bedroom without a warrant, responding to a suicide call, should be suppressed under the ""fruit of the poisonous tree"" doctrine.","The evidence should be suppressed because the police entry was an unlawful warrantless search, and the emergency aid exception does not apply under the Hawai'i Constitution.","The evidence should not be suppressed because the entry was justified by an emergency aid exception or, alternatively, Lee's subsequent actions constituted new crimes that severed any causal link to the initial entry.","The Supreme Court affirmed the Intermediate Court of Appeals' judgment, vacating the circuit court's order to suppress evidence, but on different grounds, ruling that the evidence was not ""fruit of the poisonous tree.""",defendant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,infringed,NA
