case_id,docket_no,title,state,date,type,opinion_link,description,plaintiff_argument,defendant_argument,decision_outcome,decision_winner,environment,consumers,reproductive_rights,democratic_norms,free_press,public_health,separation_church_state,voting_access,public_education,free_speech,privacy,worker_rights
23-1075_Iowa_2024/12/06,23-1075,State v. Mumford,Iowa,2024-12-06,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Mumford%2C%20Iowa%2023-1075.pdf,"Whether a drug detection dog's momentary intrusion into a vehicle's open window during a lawful traffic stop constitutes an unconstitutional search under the Fourth Amendment and Article I, Section 8 of the Iowa Constitution, and whether there was sufficient evidence to support a conviction for possession of marijuana.","Mumford argued that the traffic stop and the drug dog's sniff, particularly its brief intrusion into the vehicle's cabin, violated her constitutional rights against unreasonable searches and seizures, and that there was insufficient evidence to prove the substance was marijuana.","The State argued that the traffic stop was lawful, the drug dog's sniff (even with a de minimis intrusion) did not violate constitutional rights, and there was sufficient circumstantial evidence to support the conviction for possession of marijuana.","The Supreme Court of Iowa affirmed Mumford's convictions, upholding the denial of her motion to suppress evidence and finding sufficient evidence for possession of marijuana.",defendant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,infringed,NA
23–0970_Iowa_2024/11/21,23–0970,In re N.S.,Iowa,2024-11-21,Criminal Law,https://statecourtreport.org/sites/default/files/2024-12/supreme_court_of_iowa-opinion.pdf,"Whether Iowa's statutory procedure for the restoration of firearm rights, lost due to an involuntary mental health commitment, survives a strict-scrutiny constitutional challenge under Amendment 1A.","N.S. argued that Amendment 1A requires the burden of proof to shift to the State and that the current statute is unconstitutionally overbroad, thus his firearm rights should be restored.",The State argued that Amendment 1A does not retroactively apply to N.S.'s 2006 commitment and that section 724.31 survives strict scrutiny as it serves a compelling interest in public safety and is narrowly tailored.,The court affirmed the district court's judgment denying N.S.'s petition for restoration of his firearm rights.,defendant,NA,NA,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA
23–1122_Iowa_2024/10/11,23–1122,State v. Miller,Iowa,2024-10-11,Criminal Law,https://statecourtreport.org/sites/default/files/2024-10/iowa_supreme_court-opinion.pdf,"Whether the sentencing of a juvenile offender to a minimum term of incarceration before parole eligibility violates the Iowa Constitution, and whether expert testimony is constitutionally required for such a sentence.","The State argued that minimum terms for juvenile offenders are constitutional, expert testimony is not required for sentencing, and the district court properly exercised its sentencing discretion.","Miller argued that minimum terms for juvenile offenders are unconstitutional, or if allowed, require expert testimony from the State, and that the district court abused its discretion by presuming a minimum term and misapplying factors.","The Iowa Supreme Court affirmed the district court's sentence of life imprisonment with the possibility of parole after serving thirty-five years, rejecting Miller's constitutional and abuse of discretion claims.",plaintiff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22-1232_Iowa_2024/06/28,22-1232,State v. Bauler,Iowa,2024-06-28,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Bauler%2C%20Iowa%2022-1232.pdf,Whether a K-9 handler and trained canine momentarily making contact with the exterior of a vehicle during an open-air dog sniff constitutes an unconstitutional search under the Fourth Amendment or the Iowa Constitution.,"The plaintiff argued that the open-air dog sniff, where the K-9 and handler physically touched the vehicle, constituted an unconstitutional search without a warrant under both the Fourth Amendment and the Iowa Constitution.","The defendant argued that momentary contact by a K-9 during an open-air sniff does not constitute an unconstitutional search, as dog sniffs are ""sui generis"" and only reveal contraband, and existing precedent like Caballes controls.",The court affirmed the district court's denial of the motion to suppress and affirmed the defendant's convictions and sentence.,defendant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22-0522_Iowa_2024/06/28,22-0522,State v. White,Iowa,2024-06-28,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20White%2C%20Iowa%2022-0522.pdf,"Whether the use of a one-way closed-circuit television system for child witness testimony, where the defendant could see the witnesses but the witnesses could not see the defendant, violated the defendant's right to face-to-face confrontation under the Iowa Constitution.","The State argued that the one-way video testimony procedure for child witnesses was permissible under Iowa Code and did not violate the defendant's constitutional confrontation rights, citing necessity to protect minors and existing precedent.","White argued that the Iowa Constitution's confrontation clause requires face-to-face testimony with two-way visibility, and the one-way video system violated this right.","The court reversed White's convictions and remanded for a new trial, holding that the one-way video testimony violated his confrontation rights under the Iowa Constitution.",defendant,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
No.-23-1145_Iowa_2024/06/28,No. 23-1145,"Planned Parenthood of the Heartland, Inc, et al. v. Kim Reynolds, et al.",Iowa,2024-06-28,Reproductive Rights,https://statecourtreport.org/sites/default/files/2024-06/the-iowa-supreme-court-opinion.pdf,"Whether a law prohibiting abortion after a fetal heartbeat is detected is constitutional under the Iowa Constitution, with plaintiffs arguing it violates due process and other rights, and defendants arguing it is constitutional under a rational basis review.","The plaintiff argued the fetal heartbeat statute violates the due process, inalienable rights, and equal protection clauses of the Iowa Constitution, and should be reviewed under an ""undue burden"" test.","The defendant argued the district court applied the wrong constitutional test, and the abortion restriction should be reviewed under the less demanding ""rational basis"" test.","The court reversed the district court's temporary injunction, allowing the fetal heartbeat statute to take effect, finding it constitutional under the rational basis test.",defendant,NA,NA,infringed,NA,NA,infringed,NA,NA,NA,NA,infringed,NA
22-0401_Iowa_2024/02/23,22-0401,Smith v. Iowa District Court for Polk County,Iowa,2024-02-23,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/Smith%20v.%20Iowa%20District%20Court%20for%20Polk%20Cnty.%2C%20Iowa%2022-0401.pdf,"Whether the Iowa Constitution supports a legislative privilege that protects legislators from compelled document production related to legislation, and if so, whether that privilege is absolute or qualified and applies to communications with third parties.","The nonparty legislators argued that the Iowa Constitution provides an absolute legislative privilege protecting them from compelled document production, even for communications with third parties, and that their intent is irrelevant to LULAC's claims.","LULAC argued that if a legislative privilege exists under Iowa law, it is qualified and should be abrogated in this case due to compelling constitutional rights at stake, and that discovery into individual legislators' intent is highly relevant to their First Amendment claim.","The court reversed the district court's judgment granting LULAC's motion to compel and remanded with instructions to quash the subpoenas, thereby ruling in favor of the nonparty legislators.",plaintiff,NA,NA,NA,protected,NA,NA,NA,infringed,NA,infringed,protected,NA
22-1213_Iowa_2023/12/29,22-1213,Iowa Individual Health Benefit Reinsurance Association v. State University of Iowa,Iowa,2023-12-29,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/Iowa%20Individual%20Health%20Benefit%20Reinsurance%20Ass%27n%20v.%20State%20Univ.%20of%20Iowa%2C%20Iowa%2022-1213.pdf,"Whether state universities are required members of the Iowa Individual Health Benefit Reinsurance Association (IIHBRA) and subject to its assessments, whether the statutory assessment scheme violates Article VII, Section 1 of the Iowa Constitution, and whether IIHBRA is entitled to late payment fees and attorney fees.","IIHBRA argued that the universities are statutorily required members, the assessment scheme is constitutional, and it is authorized to impose late payment fees and recover attorney fees.","The universities argued they are not IIHBRA members, the statutory scheme violates the Iowa Constitution by making the state a surety, and IIHBRA lacks authority to assess late payment fees or attorney fees.","The court affirmed that the universities are IIHBRA members and the statutory scheme is constitutional, reversed the denial of late payment fees, and affirmed the denial of attorney fees, remanding for judgment including late payment fees.",plaintiff,NA,protected,NA,NA,NA,protected,NA,NA,NA,NA,NA,protected
22-0536_Iowa_2023/06/09,22-0536,Livingood v. City of Des Moines,Iowa,2023-06-09,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/Livingood%20v.%20City%20of%20Des%20Moines%2C%20Iowa%20No.%2022-0536.pdf,"Whether the City of Des Moines' use of the state's income offset program to collect automated traffic citation penalties not reduced to a judgment is lawful, with plaintiffs arguing it is unlawful and unconstitutional, and the city arguing it is authorized by statute.","The plaintiffs contended the city's use of the income offset program was an unlawful property tax, violated the statute of limitations, amounted to an unconstitutional taking, was preempted by state law, violated their state constitutional right to due process of law, and constituted unjust enrichment.","The city contended its use of the income offset program to collect ATE penalties was an alternative means of involuntary enforcement explicitly authorized by statute, and that the penalties fell within the meaning of ""any liability"" or ""other qualifying debt"" and its conduct was entirely lawful.","The court affirmed in part and reversed in part, dismissing plaintiffs' claims regarding statute of limitations, unconstitutional taking, and procedural due process, but reversing the dismissal of Livingood's preemption claim for declaratory and injunctive relief and reversing the summary judgment for the city regarding Maury and Robbins' unjust enrichment claim, remanding for further proceedings.",plaintiff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21-1327_Iowa_2023/06/30,21-1327,Valdez v. West Des Moines Community Schools,Iowa,2023-06-30,Civil Rights,https://statecourtreport.org/sites/default/files/fastcase/converted/Valdez%20v.%20W.%20Des%20Moines%20Cmty.%20Schs.%2C%20Iowa%2021-1327.pdf,Whether the district court erred in overruling a Batson challenge to a peremptory strike and in granting a directed verdict on individual liability for constructive discharge.,"Valdez argued that the district court should have granted her Batson challenge to the peremptory strike of the only Black potential juror, that Johnson could be held individually liable for constructive discharge under the ICRA and common law, and that the district court made errors in evidentiary rulings.","Defendants argued that the district court properly overruled the Batson challenge based on race-neutral reasons, that Johnson was not individually liable as she was not a supervisor, and that the evidentiary rulings were correct.","The Supreme Court affirmed the judgment of the district court, ruling against Valdez on all appealed points.",defendant,NA,NA,NA,infringed,NA,NA,NA,NA,NA,NA,NA,infringed
22-2036_Iowa_2023/06/16,22-2036,"Planned Parenthood of Heartland, Inc. v. Reynolds",Iowa,2023-06-16,Reproductive Rights,https://statecourtreport.org/sites/default/files/fastcase/converted/Planned%20Parenthood%20of%20Heartland%2C%20Inc.%20v.%20Reynolds%20ex%20rel.%20State%2C%20Iowa%2022-2036.pdf,"Whether the permanent injunction against the enforcement of Iowa Code chapter 146C's ""fetal heartbeat"" provision should be dissolved, thereby allowing the statute to take effect, with the plaintiff arguing against dissolution and the defendant arguing for it.","The plaintiff argued that the injunction should remain in place because the fetal heartbeat bill is unconstitutional under the undue burden standard, which remains the governing law in Iowa, and that the statute was declared unconstitutional and not appealed, making the judgment final.","The defendant argued that the injunction should be dissolved because there had been a substantial change in law, rendering the fetal heartbeat bill constitutional under a rational basis review, and that the district court erred in not dissolving the injunction.","The court was evenly divided (3-3), resulting in the district court's ruling (denying the State's motion to dissolve the permanent injunction) being affirmed by operation of law.",plaintiff,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA,NA
21-0831_Iowa_2023/05/26,21-0831,State ex rel. Attorney General of Iowa v. Autor,Iowa,2023-05-26,Economic and Labor Rights,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20ex%20rel.%20Attorney%20Gen.%20of%20Iowa%20v.%20Autor%2C%20Iowa%2021-0831.pdf,Whether the Iowa Consumer Fraud Act's requirement that civil enforcement actions be conducted by equitable proceedings violates the constitutional right to a jury trial.,"The Attorney General argued that the CFA's civil actions are inherently equitable, focusing on injunctive relief and discretionary monetary remedies, thus not requiring a jury trial under the Iowa Constitution.","The defendants argued that the CFA's requirement for equitable proceedings is unconstitutional because the Attorney General was seeking substantial monetary remedies, which are legal in nature and thus entitle them to a jury trial.","The district court's decision to strike the defendants' jury demand was affirmed, and the case was remanded for further proceedings.",plaintiff,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22-1010_Iowa_2023/05/05,22-1010,Burnett v. Smith,Iowa,2023-05-05,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/Burnett%20v.%20Smith%2C%20Iowa%2022-1010.pdf,"Whether the Iowa Supreme Court should continue to recognize a standalone cause of action for money damages under the Iowa Constitution for alleged constitutional violations, specifically whether the precedent set in Godfrey v. State should be overruled, with the plaintiff arguing for the continued recognition of such claims and the defendant arguing for their abolishment.","The plaintiff, Cory Burnett, argued that his passive noncooperation during a vehicle inspection did not provide probable cause for his arrest for interference with official acts, and that his constitutional tort claim for damages under Article I, Section 8 of the Iowa Constitution should be endorsed, consistent with the precedent of Godfrey v. State.","The defendants, Phillip Smith and the State of Iowa, argued that Godfrey v. State was wrongly decided and should be overruled, contending that the district court's grant of summary judgment in their favor was correct because there is no direct constitutional tort claim for damages without legislative authorization.","The court affirmed the district court's judgment, overruling Godfrey v. State and concluding that a standalone cause of action for money damages under the Iowa Constitution is no longer recognized unless authorized by common law, an Iowa statute, or the express terms of a constitutional provision.",defendant,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,infringed,NA
21-0877_Iowa_2023/04/07,21-0877,State v. Abu Youm,Iowa,2023-04-07,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Abu%20Youm%2C%20Iowa%2021-0877.pdf,"Whether the warrantless entry into Abu Youm's apartment was justified under the emergency aid doctrine, an exception to the Fourth Amendment's warrant requirement, or if it violated his constitutional rights.","The State argued that the warrantless entry was lawful under the emergency aid doctrine because officers had an objectively reasonable belief that a serious, dangerous event was occurring, based on reports of shots fired, a man seen lying on a balcony, a broken car window, and suspicious occupant behavior.","Abu Youm argued that the warrantless entry violated his Fourth Amendment rights and the Iowa Constitution, contending that no true emergency existed and the officers' actions indicated an investigatory, not caretaking, purpose, thus requiring suppression of all evidence.","The court affirmed the decision of the court of appeals and the district court judgment, upholding Abu Youm's drug convictions and the denial of his motion to suppress.",plaintiff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,infringed,NA
21-0696_Iowa_2023/03/24,21-0696,"LS Power Midcontinent, LLC v. State",Iowa,2023-03-24,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/LS%20Power%20Midcontinent%2C%20LLC%20v.%20State%2C%20Iowa%2021-0696.pdf,"Whether Iowa legislation granting incumbent electric transmission owners a right of first refusal for new projects is constitutional under the single-subject, title, and equal protection clauses, and whether non-incumbent competitors have standing to challenge it.","LSP argues they have standing because the ROFR directly injures them by precluding competitive bidding, and the legislation is unconstitutional due to violations of the single-subject, title, and equal protection clauses of the Iowa Constitution.","The State and intervenors argue LSP lacks standing because no specific project was lost, and the ROFR legislation is constitutional.","The court reversed the lower courts' dismissal for lack of standing, found LSP likely to succeed on the merits of its constitutional challenge, and granted a temporary injunction to stay enforcement of the ROFR, remanding the case for a decision on the merits.",plaintiff,NA,protected,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
21-1147_Iowa_2022/10/28,21-1147,State v. Sallis,Iowa,2022-10-28,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Sallis%2C%20Iowa%2021-1147.pdf,"Whether an officer's recollection of a motorist's barred driving status from several months prior constitutes reasonable suspicion for a traffic stop, and whether a trial court can regulate limited appearances of retained counsel in cases with appointed counsel.","Sallis argued that the officer's information about his barred license was 'stale' and insufficient for a traffic stop, and that the denial of his retained attorney's limited appearance violated his constitutional right to counsel.","The State argued that the officer had reasonable suspicion for the stop based on prior knowledge of Sallis's barred license, and that the trial court has discretion to regulate limited appearances, especially with appointed counsel, to maintain an orderly process.","The court affirmed Sallis's conviction and sentence, ruling that the traffic stop was justified by reasonable suspicion and the denial of limited appearances was within the trial court's discretion.",defendant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21-0856_Iowa_2022/06/17,21-0856,"Planned Parenthood of the Heartland, Inc. v. Reynolds ex rel. State",Iowa,2022-06-17,Reproductive Rights,https://statecourtreport.org/sites/default/files/fastcase/converted/Planned%20Parenthood%20of%20the%20Heartland%2C%20Inc.%20v.%20Reynolds%20ex%20rel.%20State%2C%20Iowa%20No.%2021-0856.pdf,"Whether the 2020 legislation imposing a 24-hour waiting period for abortion violates the single-subject rule of the Iowa Constitution and whether issue preclusion from a prior ruling (PPH II) invalidating a 72-hour waiting period bars the State from defending the 24-hour waiting period, and if PPH II should be overruled.","Planned Parenthood argued that the 2020 legislation violated the single-subject rule and that issue preclusion from PPH II barred the State from relitigating the constitutionality of mandatory waiting periods. They also contended that PPH II, which recognized a fundamental right to abortion, was correctly decided and should not be overruled.","The State argued that the 2020 legislation did not violate the single-subject rule, that issue preclusion did not apply, and that PPH II was wrongly decided and should be overruled, thereby removing the fundamental right to abortion under the Iowa Constitution.","The court reversed the district court's summary judgment for Planned Parenthood, concluding that the 24-hour waiting period legislation did not violate the single-subject rule and that issue preclusion did not prevent revisiting PPH II. The court overruled PPH II, holding that the Iowa Constitution does not establish a fundamental right to an abortion, and remanded the case for further proceedings to determine the appropriate constitutional standard of review.",defendant,NA,NA,infringed,infringed,NA,NA,NA,NA,NA,NA,infringed,NA
20-1323_Iowa_2022/06/24,20-1323,Landowners v. South Central Regional Airport Agency,Iowa,2022-06-24,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/Landowners%20v.%20S.%20Cent.%20Reg%27l%20Airport%20Agency%2C%20Iowa%20No.%2020-1323.pdf,"Whether the 28E Agreement, which created the South Central Regional Airport Agency (SCRAA), is unconstitutional because it binds future legislative bodies and unlawfully restricts Mahaska County's ability to terminate its delegation of powers.",The Landowners and Mahaska County argued that the 28E Agreement is unconstitutional because it binds future boards of supervisors in their legislative functions and prevents the County from exiting the agreement in the same manner it entered.,"The Cities of Pella and Oskaloosa argued that the 28E Agreement is valid, allows for the delegation of governmental functions, and does not unconstitutionally bind future legislative bodies.","The court reversed the district court's grant of summary judgment in favor of the Cities, declaring Article XI of the 28E Agreement invalid and severing it, thereby allowing Mahaska County to withdraw from the SCRAA.",plaintiff,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
19-1857_Iowa_2022/04/22,19-1857,State v. Price-Williams,Iowa,2022-04-22,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Price-Williams%2C%20Iowa%20No.%2019-1857.pdf,"Whether law enforcement violated Price-Williams's Fourth Amendment and Iowa Constitution rights against unreasonable search and seizure by ordering him out of a vehicle and conducting a pat-down without reasonable suspicion, and whether his admission to possessing a firearm should be suppressed due to a lack of Miranda warning.","Price-Williams argued that the officers lacked reasonable suspicion to justify the exit order and pat-down, and that his admission to possessing a firearm was obtained in violation of his Miranda rights.","The State argued that the officer had reasonable suspicion based on Price-Williams's prior criminal history and demeanor, justifying the exit order and pat-down, and that the pat-down was lawful regardless of the Miranda claim which the State was not relying on.","The court affirmed the lower court's denial of Price-Williams's motion to suppress and his conviction, finding that the officers had reasonable suspicion to order him out of the vehicle and conduct a pat-down for weapons.",defendant,NA,NA,NA,infringed,NA,NA,NA,NA,NA,NA,infringed,NA
20-1568_Iowa_2022/04/22,20-1568,State v. Hauge,Iowa,2022-04-22,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Hauge%2C%20Iowa%2020-1568.pdf,"Whether law enforcement acted unreasonably under the Fourth Amendment and Iowa Constitution by ordering a passenger out of a vehicle and conducting a pat-down search, and whether the passenger's consent to the pat-down was voluntary.","The State argued that the officer's order for Hauge to exit the vehicle was necessary to facilitate a lawful arrest of another passenger, and that Hauge's consent to the pat-down was voluntary without requiring an advisement of the right to refuse.",Hauge argued that law enforcement lacked justification to order him out of the vehicle and that his consent to the pat-down was not voluntary because he was not informed of his right to decline the search.,"The court affirmed the district court's judgment, ruling that the officer's order for the passenger to exit the vehicle was necessary for a lawful arrest and that the passenger's consent to the pat-down was voluntary.",plaintiff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,infringed,NA
