case_id,docket_no,title,state,date,type,opinion_link,description,plaintiff_argument,defendant_argument,decision_outcome,decision_winner,environment,consumers,reproductive_rights,democratic_norms,free_press,public_health,separation_church_state,voting_access,public_education,free_speech,privacy,worker_rights
283A22-2_North-Carolina_2024/12/13,283A22-2,In re Chastain,North Carolina,2024-12-13,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/In%20re%20Chastain%2C%20N.C.%20283A22-2.pdf,"Whether a replacement judge has the constitutional authority to preside over the removal of an elected clerk of superior court when the senior resident judge is recused, whether procedural due process requires that removal be based solely on allegations in the initiating sworn affidavit, and what the proper constitutional standard for removal of a clerk is under Article IV.","Ms. Chastain argued that the replacement judge lacked authority, that the removal orders improperly considered allegations not in the initial affidavit, and that her conduct did not meet the standard for removal.","Mr. Thompson, who initiated the removal inquiry, sought Ms. Chastain's removal based on alleged misconduct, arguing that the removal was proper.","The Supreme Court vacated the Court of Appeals' decision, overruled a prior holding, and remanded the case, clarifying that a replacement judge has authority, removal must be based only on initial affidavit allegations, and the standard is ""misconduct.""",plaintiff,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
121A23_North-Carolina_2025/10/17,121A23,Mitchell v. University of North Carolina Board of Governors,North Carolina,2025-10-17,Speech and Religion,https://statecourtreport.org/sites/default/files/2025-10/supreme_court_of_north_carolina-opinion.pdf,Whether North Carolina courts should apply de novo review or defer to a state agency's interpretation of its own rules and regulations.,Dr. Mitchell argued that the University failed to follow its own rules and regulations in dismissing him and that his letter containing racial slurs was protected First Amendment speech.,The University argued that it complied with its Handbook procedures for dismissal and that Dr. Mitchell's letter was not protected First Amendment speech.,"The court modified and affirmed the Court of Appeals' judgment, holding that state courts must apply de novo review to state agency interpretations of regulations and rejecting the dissent's argument for remanding the First Amendment issue.",defendant,NA,NA,NA,NA,NA,NA,NA,NA,NA,infringed,NA,NA
109PA22-2_North-Carolina_2025/01/31,109PA22-2,McKinney v. Goins,North Carolina,2025-01-31,Civil Due Process,https://statecourtreport.org/sites/default/files/2025-01/supreme_court_of_north_carolina-opinion.pdf,"Whether the expiration of a tort claim's statute of limitations creates a constitutionally protected vested right, thereby limiting the legislature's authority to retroactively revive previously expired tort claims.","The plaintiffs argued that the SAFE Child Act is constitutional because the running of a statute of limitations does not create a vested right, and the legislature has the authority to retroactively alter procedural remedies.","The defendant argued that the expiration of a tort claim's statute of limitations creates a constitutionally protected vested right under the Law of the Land Clause, which is immune from legislative interference.","The court affirmed the Court of Appeals' decision, holding that the SAFE Child Act is constitutional and that there is no constitutionally protected vested right in the running of a tort claim's statute of limitations.",plaintiff,NA,NA,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA
55A23_North-Carolina_2024/06/28,55A23,Askew v. City of Kinston,North Carolina,2024-06-28,Civil Due Process,https://statecourtreport.org/sites/default/files/fastcase/converted/Askew%20v.%20City%20of%20Kinston%2C%20N.C.%2055A23.pdf,Whether plaintiffs bringing constitutional claims (Corum claims) must first exhaust administrative remedies before their case can be heard in court.,"Plaintiffs argue that administrative exhaustion should not be a jurisdictional prerequisite for Corum claims, especially when the administrative process cannot adequately address constitutional violations like racial discrimination or arbitrary government action.","Defendant (City of Kinston) argues that plaintiffs must exhaust administrative remedies, and the Court of Appeals agreed, holding that administrative exhaustion is a jurisdictional requirement for Corum claims.","The Supreme Court vacated the Court of Appeals' decision, which had ruled against the plaintiffs on jurisdictional grounds, and remanded the case for a review of the merits.",plaintiff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89PA22_North-Carolina_2024/05/23,89PA22,Fearrington v. City of Greenville,North Carolina,2024-05-23,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/Fearrington%20v.%20City%20of%20Greenville%2C%20N.C.%2089PA22.pdf,"Whether the Red Light Camera Enforcement Program's funding mechanism, which allocates 72% of collected red light penalties to public schools and uses the remainder for program costs, violates the Fines and Forfeitures Clause and N.C. G.S. § 115C-437, with plaintiffs arguing it diverts constitutionally mandated funds from schools and defendants arguing it provides a necessary revenue stream and the costs are permissible collection expenses.","The RLCEP's funding mechanism diverts ""clear proceeds"" of red light fines away from Pitt County public schools, violating the Fines and Forfeitures Clause and N.C. G.S. § 115C-437, as less than 90% of penalties go to schools and impermissible enforcement costs are deducted.","The Local Act authorized the cost-sharing agreement, exempting it from the 10% cap, and the program's expenses are permissible collection costs; without this arrangement, public schools would receive no funds from red light penalties.","The Supreme Court affirmed taxpayer standing but reversed the Court of Appeals' ruling on the Fines and Forfeitures Clause claim, holding that the Red Light Camera Enforcement Program's funding mechanism is constitutional.",defendant,NA,NA,NA,NA,NA,NA,NA,NA,protected,NA,NA,NA
403PA21_North-Carolina_2024/05/23,403PA21,Bouvier v. Porter,North Carolina,2024-05-23,Election 2024,https://statecourtreport.org/sites/default/files/2024-05/nc-bovier-opinion-5.23.24.pdf,"Whether the absolute privilege from defamation claims applies broadly to all individuals involved in election protests, or if it requires direct participation in quasi-judicial proceedings.","The absolute privilege should be narrowly applied, only protecting statements made by direct participants (parties, counsel, witnesses) in judicial or quasi-judicial proceedings.","The absolute privilege should broadly protect all individuals involved in any aspect of election protests, as the privilege belongs to the occasion of the proceeding, not the individual's role.","The Supreme Court reversed the Court of Appeals' decision, holding that the absolute privilege broadly protects all individuals involved in election protests from defamation claims, and remanded the case for dismissal with prejudice.",defendant,NA,NA,NA,protected,NA,NA,NA,protected,NA,protected,NA,NA
148PA14-2_North-Carolina_2024/03/22,148PA14-2,Washington v. Cline,North Carolina,2024-03-22,Criminal Law,https://statecourtreport.org/sites/default/files/2024-03/nl-nc-washington-v-kline.pdf,"Whether a plaintiff who has already received a remedy for a speedy trial violation (dismissal of criminal charges) can also pursue a Corum claim for money damages, with the plaintiff arguing that dismissal was not an adequate remedy for all harms, and the defendant arguing that it was.","The plaintiff argued that vacating his criminal convictions was not an adequate remedy for the full scope of constitutional harms caused by the State's speedy trial violation, and he should be allowed to seek money damages through a Corum claim.","The defendant argued that the dismissal of the plaintiff's criminal charges constituted an adequate state law remedy for the speedy trial violation, thereby barring any additional Corum claim for money damages.","The court affirmed the lower court's decision, ruling that the plaintiff's Corum claim for money damages is barred because an adequate alternative remedy for the speedy trial violation already existed.",defendant,NA,NA,NA,infringed,NA,NA,NA,NA,NA,NA,NA,NA
342PA19-2_North-Carolina_2023/04/28,342PA19-2,Holmes v. Moore,North Carolina,2023-04-28,Voting Rights and Elections,https://statecourtreport.org/sites/default/files/2023-08/Holmes%20v.%20Moore%2C%20N.C.%20342PA19-3.pdf,"Whether S.B. 824, a voter identification law, violates Article I, Section 19 of the North Carolina Constitution by being enacted with discriminatory intent or producing a meaningful disparate impact along racial lines.","S.B. 824 was enacted with discriminatory intent and produces a meaningful disparate impact along racial lines, thus violating the North Carolina Constitution.","S.B. 824 does not violate the North Carolina Constitution; it was enacted to comply with a constitutional amendment requiring voter ID and does not have discriminatory intent or disparate impact, and the lower court erred in its legal analysis.","The court reversed the lower court's judgment and remanded the case for dismissal of the plaintiffs' claim with prejudice, thereby upholding S.B. 824.",defendant,NA,NA,NA,protected,NA,NA,NA,protected,NA,NA,NA,NA
331PA21_North-Carolina_2023/04/28,331PA21,Community Success Initiative v. Moore,North Carolina,2023-04-28,Voting Rights and Elections,https://statecourtreport.org/sites/default/files/fastcase/converted/Cmty.%20Success%20Initiative%20v.%20Moore%2C%20N.C.%20331PA21.pdf,"Whether N.C. G.S. § 13-1, which requires felons to complete their sentences, including probation, parole, or post-release supervision and financial obligations, before regaining voting rights, is unconstitutional due to racial discrimination, wealth-based classification, or violation of the Free Elections Clause.","Plaintiffs argued that N.C. G.S. § 13-1 is unconstitutional because it discriminates against African Americans in intent and effect, creates an impermissible wealth-based classification, and violates the Free Elections Clause by preventing elections that accurately reflect the will of the people.","Defendants argued that N.C. G.S. § 13-1 is constitutional, that the trial court misapplied the law and overlooked facts, and that the statute was not motivated by racial discrimination. They also contended that felons do not have a fundamental right to vote and the law does not create an impermissible wealth classification.","The Supreme Court reversed the trial court's judgment, ruling that N.C. G.S. § 13-1 is constitutional and does not violate the North Carolina Constitution.",defendant,NA,NA,NA,infringed,NA,NA,NA,infringed,NA,NA,NA,NA
413PA21_North-Carolina_2023/04/28,413PA21,Harper v. Hall,North Carolina,2023-04-28,Voting Rights and Elections,https://statecourtreport.org/sites/default/files/2023-08/Harper%20v.%20Hall%2C%20N.C.%20413PA21-2.pdf,"Whether the North Carolina Constitution prohibits partisan gerrymandering, making claims related to it justiciable under state law.","Plaintiffs argue that legislative redistricting plans drawn by the General Assembly constitute unconstitutional partisan gerrymandering, violating state constitutional provisions including free elections, equal protection, free speech, and freedom of assembly.","Defendants argue that partisan gerrymandering claims are nonjusticiable political questions under the state constitution, which assigns redistricting authority to the General Assembly and lacks judicially manageable standards for such claims.","The court ruled that partisan gerrymandering claims are nonjusticiable political questions under the North Carolina Constitution, overruling previous decisions (Harper I and Harper II) that held such claims justiciable, and dismissed all plaintiffs' claims with prejudice.",defendant,NA,NA,NA,infringed,NA,NA,NA,infringed,NA,infringed,NA,NA
119PA21_North-Carolina_2022/12/16,119PA21,State v. Rollinson,North Carolina,2022-12-16,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Rollinson%2C%20N.C.%20119PA21.pdf,"Whether the Court of Appeals erred by concluding that the trial court complied with the statutory procedure for consenting to a defendant's waiver of his right to a jury trial for the status offense of habitual felon, where the defendant argues he must personally respond to the court's address, and the State argues that responding through counsel is permissible.",The State argued that the statutory language for jury trial waiver does not prohibit a defendant from responding through counsel to the trial court's personal address.,"The defendant contended that to properly address him personally and determine his understanding of waiving a jury trial, he must personally respond to the trial court, and counsel cannot respond on his behalf.","The court affirmed the Court of Appeals' decision, concluding that the trial court complied with the statutory procedure for consenting to the defendant's waiver of his right to a jury trial for the habitual felon offense.",plaintiff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54A19-3_North-Carolina_2022/11/04,54A19-3,State v. Diaz-Tomas,North Carolina,2022-11-04,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Diaz-Tomas%2C%20N.C.%2054A19-3.pdf,"Whether a criminal defendant possesses the right to compel the district attorney to reinstate dismissed criminal charges and place them on a trial court's calendar for disposition, or if the district attorney retains exclusive discretion in such matters.","The district attorney has exclusive and discretionary power to reinstate criminal charges, and a trial court lacks authority to compel such action.","A criminal defendant has the right to compel the reinstatement of dismissed criminal charges and their placement on a trial court's calendar, and the Superior Court erred in denying his petition for writ of certiorari.","The Court affirmed the lower court's decision, holding that a criminal defendant does not have the right to compel the district attorney to reinstate dismissed charges or place them on a trial court's calendar, and that a trial court lacks the authority to order such reinstatement.",plaintiff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279A20_North-Carolina_2021/06/11,279A20,State v. Hamer,North Carolina,2021-06-11,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Hamer%2C%20N.C.%20No.%20279A20.pdf,"Whether the defendant knowingly and voluntarily waived his constitutional right to a jury trial, or if the trial court's procedural errors constituted structural error requiring a new trial.","The defendant's waiver of a jury trial was knowing and voluntary, and any initial procedural error by the trial court was remedied and not prejudicial.","The defendant did not knowingly and voluntarily waive his constitutional right to a jury trial, and the trial court's failure to follow statutory procedures constituted structural error, requiring a new trial.","The court affirmed the lower court's decision, ruling that the defendant's waiver of a jury trial was valid and that any procedural error was not prejudicial.",plaintiff,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
60A20_North-Carolina_2021/06/11,60A20,Deminski v. State Board of Education,North Carolina,2021-06-11,Education,https://statecourtreport.org/sites/default/files/fastcase/converted/Deminski%20v.%20State%20Bd.%20of%20Educ.%2C%20N.C.%20No.%2060A20.pdf,"Whether an individual may bring a claim under the North Carolina Constitution for a school board's deliberate indifference to continual student harassment, with the plaintiff arguing such a claim is valid and not barred by governmental immunity, and the defendant arguing it is barred by immunity and that the right to education does not extend to an abusive environment.","The defendant's failure to intervene in ongoing student harassment denied plaintiff-students their constitutional right to a sound basic education, as the deliberate indifference created a hostile environment where they could not learn.","The constitutional claim is barred by governmental immunity, and the right to education does not extend to protecting students from an abusive classroom environment.","The Supreme Court reversed the Court of Appeals' decision, holding that governmental immunity does not bar the claim and that the plaintiff's complaint sufficiently alleges a violation of the constitutional right to a sound basic education.",plaintiff,NA,NA,NA,NA,NA,NA,NA,NA,protected,NA,NA,NA
326PA19_North-Carolina_2021/06/11,326PA19,"Cheryl Lloyd Humphrey Land Inv. Co. v. Resco Products, Inc.",North Carolina,2021-06-11,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/Cheryl%20Lloyd%20Humphrey%20Land%20Inv.%20Co.%20v.%20Resco%20Prods.%2C%20Inc.%2C%20N.C.%20No.%20326PA19.pdf,"Whether defendants' statements made during public rezoning hearings are protected petitioning activity under the First Amendment and state constitution, thereby granting immunity from a lawsuit alleging tortious interference.","The plaintiff argued that the defendants' intentional and malicious misrepresentations made to the Town of Hillsborough were not protected speech and tortiously interfered with the plaintiff's prospective economic advantage, causing Braddock Park Homes, Inc. to not purchase the property.","The defendants argued that their statements made at public rezoning hearings were constitutionally protected petitioning activity under the First Amendment and Article I, Section 12 of the North Carolina Constitution, granting them immunity from the lawsuit.","The court reversed the decision of the Court of Appeals, thereby upholding the trial court's dismissal of the plaintiff's lawsuit against the defendants.",defendant,NA,NA,NA,protected,NA,NA,NA,NA,NA,protected,NA,NA
