case_id,docket_no,title,state,date,type,opinion_link,description,plaintiff_argument,defendant_argument,decision_outcome,decision_winner,environment,consumers,reproductive_rights,democratic_norms,free_press,public_health,separation_church_state,voting_access,public_education,free_speech,privacy,worker_rights
A23-1940_Minnesota_2024/08/07,A23-1940,Minnesota Voters Alliance v. Hunt,Minnesota,2024-08-07,Election 2024,https://statecourtreport.org/sites/default/files/2024-08/opa231940-080724.pdf,"Whether taxpayers have standing to challenge a substantive law based on incidental public expenditures related to its implementation, or if standing is limited to cases involving direct unlawful disbursements of public funds.","The plaintiffs argued that the Re-Enfranchisement Act violates the Minnesota Constitution by restoring only a single civil right (voting) instead of multiple civil rights to felons, and that the use of public funds for voter education related to this allegedly unconstitutional act is unlawful, thereby granting them taxpayer standing.","The defendants implicitly argued that the plaintiffs lacked standing because their challenge was to the substantive law, not a specific unlawful disbursement of public funds, and the expenditures were merely incidental to the law's implementation.","The court affirmed the district court's decision, concluding that the Taxpayers and their Association lacked standing to challenge the Re-Enfranchisement Act.",defendant,NA,NA,NA,NA,NA,NA,NA,protected,NA,NA,NA,NA
A23-0737_Minnesota_2024/03/27,A23-0737,Alliance Housing Incorporated v. County of Hennepin,Minnesota,2024-03-27,Economic and Labor Rights,https://statecourtreport.org/sites/default/files/fastcase/converted/All.%20Hous.%20v.%20Cnty.%20of%20Hennepin%2C%20Minn.%20A23-0737.pdf,Whether an institution of purely public charity uses its property in furtherance of its charitable purpose when it leases property to low-income individuals for personal residence.,"Alliance Housing argues that leasing its properties to low-income individuals for personal residence constitutes using the property in furtherance of its charitable purpose, thus qualifying for tax exemption.","Hennepin County argues that Alliance Housing does not ""use"" its properties for an exempt purpose when it leases them to ""non-exempt third parties"" for personal residence, implying a ""residence plus"" factor is needed for tax exemption.","The court affirmed the tax court's decision, ruling that Alliance Housing's properties are exempt from property taxes.",plaintiff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A22-1314_Minnesota_2024/03/06,A22-1314,Minnesota v. Malecha,Minnesota,2024-03-06,Criminal Law,https://statecourtreport.org/sites/default/files/2024-03/minnesota-malecha.pdf,Whether the good-faith exception to the exclusionary rule under the Minnesota Constitution applies to evidence obtained during a search incident to an arrest based on a quashed warrant that appeared active due to a clerical error by court administration.,"Malecha argued that her arrest and search were unlawful because the warrant had been quashed, violating the Minnesota Constitution, and the exclusionary rule should apply to suppress the evidence.","The State argued that the good-faith exception should apply because the police reasonably relied on the warrant appearing active due to a clerical error by court administration, and excluding the evidence would not deter police misconduct.","The court reversed the court of appeals' decision and reinstated the district court's order dismissing the charges against Malecha, ruling that the good-faith exception does not extend to a search and arrest based on a quashed warrant that appears active due to a clerical error of court administration under the Minnesota Constitution.",plaintiff,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,protected,NA
A22-0118_Minnesota_2023/12/13,A22-0118,Cruz-Guzman v. State,Minnesota,2023-12-13,Education,https://statecourtreport.org/sites/default/files/2023-12/cruz-guzman-v-state-mn-supreme-court-12.13.2023.pdf,"Whether racial imbalances in Minneapolis and Saint Paul public schools, as compared to other schools in the same school district, are sufficient, standing alone, to establish a violation of the Education Clause of the Minnesota Constitution.","The plaintiffs (parents) argued that racial imbalances in public schools, without explicit proof of state action or causation, constitute a per se violation of the Education Clause, meaning the Legislature failed its duty to provide an adequate education.","The defendant (State) initially argued that intentional segregation and causation must be proven, but later conceded that intent is not required. However, the State maintained that plaintiffs must demonstrate an injury traceable to state action and that the Legislature is not responsible for imbalances caused by local policies.","The court ruled that racial imbalances in Minneapolis and Saint Paul public schools, standing alone, are not sufficient to establish a violation of the Education Clause. Plaintiffs must prove that these racial imbalances are a substantial factor in causing their children to receive an inadequate education, but do not need to prove state action caused the imbalances. The case was remanded for further proceedings.",defendant,NA,NA,NA,NA,NA,NA,NA,NA,infringed,NA,NA,NA
A20-1638_Minnesota_2023/07/26,A20-1638,State v. Bell,Minnesota,2023-07-26,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Bell%2C%20Minn.%20A20-1638.pdf,"Whether the exclusion of the public from a courtroom during the COVID-19 pandemic violated the defendant's Sixth Amendment right to a public trial, with the plaintiff arguing it did and the defendant arguing it did not or was justified.","The plaintiff, Abraham Isaac Bell, argued that the complete exclusion of all spectators, including his family, from the courtroom, even with a video feed to an adjacent room, violated his Sixth Amendment right to a public trial.","The defendant, State of Minnesota, argued that the courtroom restrictions implemented due to the COVID-19 pandemic were too trivial to constitute a closure implicating the Sixth Amendment, or if a closure occurred, it was constitutionally justifiable due to public health concerns.",The court reversed the court of appeals' decision and remanded the case to the district court for additional factual findings on whether reasonable alternatives to courtroom closure were considered and if the closure was broader than necessary.,plaintiff,NA,NA,NA,protected,NA,NA,NA,NA,NA,NA,NA,NA
A22-1190_Minnesota_2023/05/24,A22-1190,Kranz v. City of Bloomington,Minnesota,2023-05-24,Voting Rights and Elections,https://statecourtreport.org/sites/default/files/fastcase/converted/Kranz%20v.%20City%20of%20Bloomington%2C%20Minn.%20A22-1190.pdf,"Whether an unconstitutional provision in a proposed city-charter amendment can be severed, allowing the remaining valid language to be placed on the ballot.","The unconstitutional section 4.08 should be severed, and the remaining valid sections of the proposed charter amendment should be submitted to the voters.","Section 4.08 is integral to the proposed charter amendment's purpose and cannot be severed, thus the entire amendment should be rejected from the ballot.","The court affirmed the district court's decision, concluding that the unconstitutional section 4.08 was not severable from the rest of the proposed charter amendment.",defendant,NA,NA,NA,infringed,NA,NA,NA,infringed,NA,NA,NA,NA
A20-1264_Minnesota_2023/02/15,A20-1264,Schroeder v. Simon,Minnesota,2023-02-15,Voting Rights and Elections,https://statecourtreport.org/sites/default/files/fastcase/converted/Schroeder%20v.%20Simon%2C%20Minn.%20A20-1264.pdf,"Whether the Minnesota Constitution requires automatic restoration of voting rights for felons upon release from incarceration, and whether the current statute (Minn. Stat. § 609.165) violates the fundamental right to vote or equal protection.","The plaintiffs argued that the Minnesota Constitution mandates automatic restoration of voting rights for felons upon release from incarceration, and that Minn. Stat. § 609.165 violates their fundamental right to vote and the equal protection principle due to its disproportionate racial impact.","The defendant argued that the Minnesota Constitution requires an affirmative act of government to restore voting rights, not automatic restoration upon release, and that Minn. Stat. § 609.165 is constitutional, neither violating the fundamental right to vote nor equal protection.","The court affirmed the lower court's decision, ruling that the Minnesota Constitution does not require automatic restoration of voting rights for felons upon release from incarceration, and that Minn. Stat. § 609.165 does not violate the fundamental right to vote or the equal protection principle.",defendant,NA,NA,NA,infringed,NA,NA,NA,infringed,NA,NA,NA,NA
A21-1349_Minnesota_2022/08/24,A21-1349,Under the Rainbow Early Education Center v. County of Goodhue,Minnesota,2022-08-24,Education,https://statecourtreport.org/sites/default/files/fastcase/converted/Under%20the%20Rainbow%20Early%20Educ.%20Ctr.%20v.%20Cnty.%20of%20Goodhue%2C%20Minn.%20A21-1349.pdf,"Whether an early childhood education center qualifies as a ""seminary of learning"" for property tax exemption under state law, specifically Minn. Const., art. X, § 1, and Minn. Stat. § 272.02, subd. 5.","Rainbow argued that it is an educational institution providing a general curriculum in a thorough and comprehensive manner, meeting the criteria for a tax-exempt seminary of learning based on its licensure, programming, and Parent Aware rating.","Goodhue County argued that Rainbow's evidence was insufficient to prove it reduced the burden on public education or that its programming could be readily assimilated into the public school system, and suggested Rainbow was merely a daycare provider.","The Supreme Court reversed the tax court's decision, ruling that Rainbow was entitled to summary judgment and qualified for the property tax exemption as a seminary of learning.",plaintiff,NA,NA,NA,NA,NA,NA,NA,NA,protected,NA,NA,NA
A21-0453_Minnesota_2022/07/13,A21-0453,State v. Hassan,Minnesota,2022-07-13,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Hassan%2C%20Minn.%20A21-0453.pdf,"Whether a mandatory sentence of life without the possibility of release imposed on a 21-year-old defendant is unconstitutionally cruel under Article I, Section 5, of the Minnesota Constitution.","Hassan argues that the State presented insufficient evidence to support his conviction and that a mandatory sentence of life without the possibility of release imposed on a 21-year-old defendant is unconstitutionally cruel under Article I, Section 5, of the Minnesota Constitution.",The State argues that there was sufficient evidence to support the conviction and that the mandatory sentence of life without the possibility of release is not unconstitutionally cruel.,"The court affirmed the district court's decision, upholding Omar Nur Hassan's conviction for first-degree premeditated murder and his mandatory sentence of life without the possibility of release.",defendant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A21-0830_Minnesota_2022/01/12,A21-0830,Shefa v.  Ellison,Minnesota,2022-01-12,Government Structure,https://statecourtreport.org/sites/default/files/fastcase/converted/Shefa%20v.%20%20Ellison%2C%20Minn.%20A21-0830.pdf,"Whether the unanimity requirement for the Board of Pardons, as enacted by the Legislature, violates the pardon provision (Article V, Section 7) or the separation-of-powers provision (Article III, Section 1) of the Minnesota Constitution.","The plaintiff and Governor argued that the unanimity requirement is unconstitutional because it thwarts the governor's independent pardon power and allows the chief justice to unilaterally veto an executive function, violating the separation of powers.","The Attorney General and Chief Justice argued that the unanimity requirement is constitutional, as the pardon power is vested in the Board of Pardons, not solely the governor, and the chief justice's participation is explicitly provided for in the Constitution.","The court reversed in part and affirmed in part the district court's decision, concluding that the statutory unanimity requirement for pardons does not violate Article V, Section 7, or Article III, Section 1, of the Minnesota Constitution.",defendant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A19-1554_Minnesota_2021/12/29,A19-1554,State v. Sargent,Minnesota,2021-12-29,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Sargent%2C%20Minn.%20A19-1554.pdf,"Whether law enforcement officers may expand the scope of a traffic stop to investigate a passenger's potential violation of a non-criminal pretrial release condition, with the plaintiff arguing it is unconstitutional without suspicion of criminal activity, and the defendant arguing it is permissible if reasonable under Terry.","Sargent argued that expanding the traffic stop to investigate a pretrial release violation was unconstitutional because such a violation is not a crime, and thus the officer lacked reasonable suspicion of criminal activity.","The State argued that an officer may expand the scope of a traffic stop to investigate a potential pretrial release violation if the officer's actions are reasonable under Terry, even if the violation itself is not a crime.","The court reversed the decision of the court of appeals, concluding that a pretrial release violation does not constitute criminal activity, and therefore the officer's inquiry exceeded the permissible scope of the traffic stop, constituting an unlawful seizure. The court remanded with directions to vacate Sargent's conviction and grant his suppression motion.",plaintiff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,protected,NA
A19-0732_Minnesota_2021/05/26,A19-0732,State v. Mikell,Minnesota,2021-05-26,Criminal Law,https://statecourtreport.org/sites/default/files/fastcase/converted/State%20v.%20Mikell%2C%20Minn.%20A19-0732.pdf,Whether the State violated Mikell's rights under the Minnesota Uniform Mandatory Disposition of Detainers Act (UMDDA) or his constitutional right to a speedy trial by dismissing and later refiling charges more than 6 months after his request for final disposition.,"The State argued that the UMDDA only applies to pending complaints, and once charges are dismissed, the right to disposition ceases. They also contended that the period between dismissal and refiling should not count towards speedy trial delay if done in good faith.","Mikell argued that his DANCO convictions violated the UMDDA because the State failed to bring him to trial within 6 months of his request, and the district court lacked jurisdiction. He also claimed his constitutional right to a speedy trial was violated due to the delay, and the district court abused its discretion by not dismissing the complaint.","The Supreme Court affirmed the decision of the court of appeals, concluding that the State did not violate Mikell's rights under the UMDDA or his constitutional right to a speedy trial, and the district court did not abuse its discretion by declining to dismiss the complaint.",plaintiff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
